case_id,room_type_cases,anchor_x,anchor_y,anchor_z,tag_x,tag_y,tag_z,grid_layer_cases,los_distance_m,los_angle_from_anchor_bore_deg_cases,los_angle_from_tag_bore_deg_cases,snr_db,xpol_coupling_db,eps_r_multiplier_cases,dominant_wall_material_cases,antenna_type,material_name,idx_fp,t_fp_s,fp_peak_val,fp_method,primary_tx_port,primary_rx_port,tx_handedness,gamma_cp_same_tx_port,gamma_cp_same_rx_port,gamma_cp_reversed_rx_port,gamma_cp_1_freq_avg,gamma_cp_2_freq_db,gamma_cp_3_fp_only,gamma_cp_6_phase_circvar,a_fp_2_peak_to_total,a_fp_6_fp_to_2nd_peak,rms_delay_spread,mean_excess_delay,max_excess_delay,fp_to_total_ratio,rise_time_fp,fp_kurtosis,kurtosis_total,skewness_total,energy_concentration_50ns,num_significant_peaks,peak_to_avg_ratio,k_factor_estimate,failed,error_msg,num_paths,bounce_count_min,bounce_count_max,has_los_path,is_los,is_nlos,tx_rx_dist_m,material_kind,los_strength_mid,max_bounce_strength_mid,bounce_to_los_ratio_mid,dominant_bounce_count,room_type_results,grid_layer_results,los_angle_from_anchor_bore_deg_results,los_angle_from_tag_bore_deg_results,dominant_wall_material_results,eps_r_multiplier_results,is_nlos_current_0p20,is_los_current_0p20,is_nlos_geo,is_los_geo,is_nlos_bounce_0p33,is_los_bounce_0p33,is_nlos_mixed_0p33,is_los_mixed_0p33,label_schema
547,C,2.5,2,2.7,4.59885073835742,3.70282681906545,0.65,2,3.39224020341014,52.8200448629166,52.8200448629166,20.3157137593078,22.0576545718131,1.06498751500504,brick,patch_ffd,brick,19,8.96498054474708e-09,4.55088912414133,leading_edge,1,1,R,1,1,2,0.739949501927387,-2.85043428578297,0.725822297659037,0.0136580566164554,0.0131589375448188,0.306102426639612,1.68898059165915e-08,4.65821204254172e-09,1.24513618677043e-08,0.110933196665114,2.49027237354087e-09,1.69502368287983,92.6912353056278,9.04637841383469,0.996913942085696,2,144.371143165036,0.124774872089481,0,,14,0,2,1,1,0,3.39224020341014,dielectric,0.00153012137891668,0.000475017987052804,0.310444644194903,0,C,2,52.8200448629166,52.8200448629166,brick,1.06498751500504,1,0,0,1,0,1,0,1,mixed_0p33_primary_with_dual_aux
548,C,2.5,2,2.7,0.441290741067074,2.58392567996938,0.2,2,3.29078303942145,40.5624531671591,40.5624531671591,17.1523563257931,31.0608018330312,0.856180459300011,brick,patch_ffd,brick,24,1.14552529182879e-08,1.22408421084192,leading_edge,1,1,R,1,1,2,1.78818146017846,-0.522862197939844,0.674672850394238,0.00102680248420617,0.0106377283453687,0.317785461525208,3.63552279327444e-08,1.04602568446002e-08,1.09571984435798e-08,0.0573646496099659,3.98443579766539e-09,1.64205837492676,64.3351106414282,7.50404614163821,0.986784482302979,2,108.286411272599,0.0608556103759849,0,,14,1,2,0,0,1,3.29078303942145,dielectric,0,0.000540295254617926,540295254.617926,1,C,2,40.5624531671591,40.5624531671591,brick,0.856180459300011,1,0,1,0,0,0,1,0,mixed_0p33_primary_with_dual_aux
549,A,2.5,2,2.7,0.5,3.5,0.2,1,3.53553390593274,45,45,18.0784456714895,28.7567171511441,1.05666690365634,wood,patch_ffd,wood,21,9.96108949416342e-09,0.609493551102049,leading_edge,1,1,R,1,1,2,1.73161889121468,2.57053787480882,1.12579207621386,0.00153875755763588,0.0114459103799286,0.351773342882998,4.72555541957135e-08,1.41929053067541e-08,1.29494163424125e-08,0.0650302864290673,1.49416342412452e-09,1.65907897680517,56.0504241833683,7.0727358578379,0.974986645841529,4,95.086224594935,0.0695533614460055,0,,18,0,2,1,0,1,3.53553390593274,dielectric,0.00146810620284214,0.000571069398770238,0.388983710895502,0,A,1,45,45,wood,1.05666690365634,1,0,0,1,1,0,1,0,mixed_0p33_primary_with_dual_aux
550,C,2.5,2,2.7,2.5,0.8,0.65,2,2.37539470404394,30.3432488842396,30.3432488842396,23.2615807449106,28.7779553427297,1.16454989846586,wood,patch_ffd,wood,20,9.46303501945525e-09,0.582828467160013,leading_edge,1,1,R,1,1,2,4.23605057595653,8.56948673994286,5.56958089088145,0.0379130620023026,0.00709169536814514,0.32704118174712,4.25007280802684e-08,1.14913400488325e-08,1.24513618677043e-08,0.0466584966363535,2.49027237354087e-09,1.6942916360429,43.2169452398877,6.2545220527107,0.982241002389058,3,68.1613682171341,0.0489420595575979,0,,17,1,2,0,0,1,2.37539470404394,dielectric,0,0.000633845312915802,633845312.915802,1,C,2,30.3432488842396,30.3432488842396,wood,1.16454989846586,1,0,1,0,0,0,1,0,mixed_0p33_primary_with_dual_aux
551,C,2.5,2,2.7,4.05555555555556,2.21428571428571,0.2,1,2.95223160571231,32.1328585993789,32.1328585993789,29.7662165990271,21.7403080099043,0.955134702158464,concrete,patch_ffd,concrete,21,9.96108949416342e-09,1.13095059680668,leading_edge,1,1,R,1,1,2,3.23384278580354,6.62360352066445,3.09184112560327,0.0716138329506737,0.0115329257755148,0.383502574672584,1.54887987735976e-08,7.14137580509864e-09,1.49416342412451e-08,0.0843495849860492,6.97276264591443e-09,1.64591120029569,44.7260111323159,6.25894623726557,0.997714884049421,4,80.6113220377215,0.0921198566646901,0,,16,1,2,0,0,1,2.95223160571231,dielectric,0,0.000401995217043519,401995217.043519,1,C,1,32.1328585993789,32.1328585993789,concrete,0.955134702158464,1,0,1,0,0,0,1,0,mixed_0p33_primary_with_dual_aux
552,C,2.5,2,2.7,1,2,0.65,2,2.54017715917611,36.1932073055647,36.1932073055647,23.389643361221,39.6446990398034,1.16978540888991,drywall,patch_ffd,drywall,14,6.47470817120623e-09,7.46723867830452,leading_edge,1,1,R,1,1,2,1.2615196944389,1.42305365672088,0.824423158378685,4.02961155171466e-05,0.0279140414907921,0.448864535848281,1.91388054623251e-08,3.88188344436509e-09,4.98054474708171e-09,0.18436383513479,1.49416342412452e-09,1.64347836634708,95.8662101063098,9.27432577943908,0.995983385463073,2,142.424678183547,0.22603685696705,0,,16,0,2,1,1,0,2.54017715917611,dielectric,0.00204337687192733,0.000615903100863679,0.301414344717895,0,C,2,36.1932073055647,36.1932073055647,drywall,1.16978540888991,1,0,0,1,0,1,0,1,mixed_0p33_primary_with_dual_aux
553,A,2.5,2,2.7,0.338998630084051,0.453292642588698,1.2,2,3.05159475852363,60.5577362803204,60.5577362803204,28.7898874811818,30.6591534759708,0.829815014324948,wood,patch_ffd,wood,19,8.96498054474708e-09,3.81851564806502,leading_edge,1,1,R,1,1,2,0.678411480283689,-4.63990291509463,1.00774785562204,0.0491790459207748,0.0259399702327871,0.434076327999585,1.26580770872965e-08,3.04280220617805e-09,5.97665369649805e-09,0.181586348740126,3.48638132295721e-09,1.61379682413552,93.5238540049134,9.20684319515839,0.998923802634289,2,141.524093848581,0.221876001775619,0,,19,0,2,1,1,0,3.05159475852363,dielectric,0.00170092678366303,0.000403925433072761,0.237473733115595,0,A,2,60.5577362803204,60.5577362803204,wood,0.829815014324948,1,0,0,1,0,1,0,1,mixed_0p33_primary_with_dual_aux
554,B,2.5,2,2.7,2.27777777777778,3.5,0.2,1,2.92393274820906,31.2388483048522,31.2388483048522,35.8197948138672,25.9268137115544,0.980230207723398,concrete,patch_ffd,concrete,18,8.46692607003891e-09,1.71422676075413,leading_edge,1,1,R,1,1,2,3.02496318570132,4.80752916195801,2.48369773334899,0.00683335452674982,0.0123437097237846,0.340727512904785,6.96422858049829e-09,1.00607235095081e-08,1.49416342412451e-08,0.069826756127202,1.99221789883269e-09,1.63202275042605,63.2339796795625,7.44492396318851,0.999729965702989,2,109.301068753181,0.0750685494204033,0,,23,0,2,1,0,1,2.92393274820906,dielectric,0.00177519105418474,0.000634894807009777,0.357648719281854,0,B,1,31.2388483048522,31.2388483048522,concrete,0.980230207723398,1,0,0,1,1,0,1,0,mixed_0p33_primary_with_dual_aux
555,C,2.5,2,2.7,3.1,2.4,0.95,2,1.89274932307477,22.3947469651586,22.3947469651586,33.6448375206202,28.5043303374095,0.995259618147356,glass,patch_ffd,glass,9,3.98443579766537e-09,4.99406015148823,leading_edge,1,1,R,1,1,2,2.34985374669008,3.52714438418735,0.922556773899363,0.0753918635089762,0.00991501677432874,0.320013181387108,1.58080298489338e-08,4.73805183490997e-09,7.96887159533074e-09,0.0721399908620627,3.98443579766539e-09,1.64512679534296,69.8077532591603,7.98543521935898,0.998822258085091,2,99.5292733304048,0.0777487876959877,0,,18,0,2,1,1,0,1.89274932307477,dielectric,0.00274232789011199,0.00053945617936006,0.196714689481581,0,C,2,22.3947469651586,22.3947469651586,glass,0.995259618147356,0,1,0,1,0,1,0,1,mixed_0p33_primary_with_dual_aux
556,C,2.5,2,2.7,3.16666666666667,2.64285714285714,1.2,1,1.76286974861074,31.6919067778888,31.6919067778888,39.6553972791426,29.1207410085438,1.08372147118139,glass,patch_ffd,glass,9,3.98443579766537e-09,7.92670683161529,leading_edge,1,1,R,1,1,2,0.687038880112228,-4.12158219551594,1.0334871601405,0.100849965906875,0.0170828816479223,0.347172907477342,1.01743150645089e-08,3.73000769741087e-09,4.98054474708171e-09,0.137177148872006,2.98832684824904e-09,1.65797949736305,91.9825794484,8.93109892472725,0.999589929889934,3,145.701020502503,0.158986457872169,0,,18,0,2,1,1,0,1.76286974861074,dielectric,0.00294436912412221,0.000607981749214314,0.206489649763451,0,C,1,31.6919067778888,31.6919067778888,glass,1.08372147118139,1,0,0,1,0,1,0,1,mixed_0p33_primary_with_dual_aux
557,B,2.5,2,2.7,0.400156318292662,3.03189762712576,0.2,2,3.42405551947891,43.1028449994116,43.1028449994116,38.029311899881,21.7476150560882,0.86363749481927,concrete,patch_ffd,concrete,22,1.04591439688716e-08,1.40662237055096,leading_edge,1,1,R,1,1,2,1.04931716361381,-0.0677285974054134,1.07746052518871,0.00559983436224509,0.0139773991788627,0.378438480898813,6.96376649133124e-09,8.35071391757001e-09,1.29494163424125e-08,0.0744942537369041,2.49027237354087e-09,1.64036430144511,49.549021974316,6.53412139148701,0.999728712625686,4,100.32955869155,0.0804903200630453,0,,20,0,2,1,0,1,3.42405551947891,dielectric,0.00151590394143155,0.000529068307898148,0.349011763501664,0,B,2,43.1028449994116,43.1028449994116,concrete,0.86363749481927,1,0,0,1,1,0,1,0,mixed_0p33_primary_with_dual_aux
558,C,2.5,2,2.7,4.05555555555556,0.928571428571429,1.2,1,2.41199342248133,51.5455518519183,51.5455518519183,32.8299882048943,36.2859066258674,1.06077401595083,wood,patch_ffd,wood,13,5.97665369649805e-09,1.17976196741356,leading_edge,1,1,R,1,1,2,1.50180228849747,1.63523686776952,0.667786899148616,0.000245414099856456,0.013136543221539,0.398276426871813,8.08280589581526e-09,5.42547630516822e-09,1.89260700389105e-08,0.0759148825863521,1.99221789883269e-09,1.65980532528902,56.8377706994671,7.15036133041585,0.9996066411422,2,85.134386218432,0.0821513961817983,0,,18,0,2,1,1,0,2.41199342248133,dielectric,0.00215197073477869,0.000498127452481822,0.231475012383497,0,C,1,51.5455518519183,51.5455518519183,wood,1.06077401595083,1,0,0,1,0,1,0,1,mixed_0p33_primary_with_dual_aux
559,C,2.5,2,2.7,3.16666666666667,1.78571428571429,1.2,1,1.65540412340654,25.0250200534645,25.0250200534645,30.2145576599179,39.9514227021058,1.19771157078593,drywall,patch_ffd,drywall,9,3.98443579766537e-09,1.40306745661651,leading_edge,1,1,R,1,1,2,1.32119731032916,-0.107919225285114,1.76413719249291,0.00324852492221894,0.0136858191620538,0.346894037358951,1.05569040317018e-08,8.48991122319944e-09,1.24513618677043e-08,0.0796166209041118,1.49416342412452e-09,1.62688153386486,66.0574606433003,7.58044574303381,0.999164483103739,4,116.915002116183,0.0865037577952797,0,,18,0,2,1,1,0,1.65540412340654,dielectric,0.00313551185735679,0.000628505539720766,0.2004475085132,0,C,1,25.0250200534645,25.0250200534645,drywall,1.19771157078593,1,0,0,1,0,1,0,1,mixed_0p33_primary_with_dual_aux
560,B,2.5,2,2.7,1.38888888888889,0.5,1.2,1,2.3946957846947,51.2161315007703,51.2161315007703,38.9773773745414,39.3845824475704,0.921276982073808,brick,patch_ffd,brick,18,8.46692607003891e-09,3.239832605159,leading_edge,1,1,R,1,1,2,1.00825761349502,-1.31590623088494,1.54322195535581,0.426236231648164,0.0150012900412658,0.324233698676081,6.16858892917065e-09,3.17440243816028e-09,8.46692607003891e-09,0.13039072623035,5.47859922178991e-09,1.97007168660537,89.7246367855834,8.80632213706531,0.999777714755537,3,146.691659463528,0.149941738391453,0,,22,0,2,1,1,0,2.3946957846947,dielectric,0.00216751509349664,0.000536160869701591,0.247362000527828,0,B,1,51.2161315007703,51.2161315007703,brick,0.921276982073808,1,0,0,1,0,1,0,1,mixed_0p33_primary_with_dual_aux
561,B,2.5,2,2.7,0.944444444444444,1.35714285714286,1.2,1,2.25455503205005,48.2931392523252,48.2931392523252,16.3427724449485,24.8684907603151,0.956561147921672,wood,patch_ffd,wood,9,3.98443579766537e-09,3.69711697910116,leading_edge,1,1,R,1,1,2,1.31116492043175,-2.42787626136025,0.305490000383743,0.152114303786681,0.0102141721176123,0.331778762663159,6.84030788775773e-08,1.68505538552541e-08,1.09571984435798e-08,0.103081201094413,3.98443579766539e-09,1.58786551988131,51.878833594276,6.76290786417094,0.964254162313946,6,95.3891810359994,0.114928130863342,0,,22,0,2,1,1,0,2.25455503205005,dielectric,0.00230224553575825,0.000482167906843973,0.20943374603403,0,B,1,48.2931392523252,48.2931392523252,wood,0.956561147921672,1,0,0,1,0,1,0,1,mixed_0p33_primary_with_dual_aux
562,A,2.5,2,2.7,4.7,2,1.2,2,2.66270539113887,55.713123022791,55.713123022791,19.1731202903833,39.5518913575997,1.11550843010153,wood,patch_ffd,wood,14,6.47470817120623e-09,9.05589905060028,leading_edge,1,1,R,1,1,2,0.600570568996765,-5.08410320455848,0.483930877750088,0.0218673031758034,0.0168652041686973,0.33009480395268,2.53529853878733e-08,4.66048737497438e-09,4.98054474708171e-09,0.134602025553771,9.96108949416347e-10,1.68106650397399,111.355084789799,10.0880281266602,0.993889248812989,3,159.113614505218,0.155537717360505,0,,23,0,2,1,1,0,2.66270539113887,dielectric,0.00194934793572431,0.00049471636423172,0.253785563451966,0,A,2,55.713123022791,55.713123022791,wood,1.11550843010153,1,0,0,1,0,1,0,1,mixed_0p33_primary_with_dual_aux
563,A,2.5,2,2.7,2.66243364854854,0.377381904071582,1.2,2,2.21568819453802,47.3910796703453,47.3910796703453,21.2910750248363,30.1152851494536,1.1985780122731,glass,patch_ffd,glass,13,5.97665369649805e-09,3.01938680126783,leading_edge,1,1,R,1,1,2,2.08232219025388,3.56485806540856,1.73708422321661,0.0346709947500803,0.00664825315776725,0.312662756671846,2.67242222754086e-08,1.08898158299372e-08,1.54396887159533e-08,0.0430707715302318,3.48638132295721e-09,1.65914027200812,41.1212569782554,6.10790429777471,0.991346811500033,2,69.9114577575011,0.0450093593641262,0,,23,0,2,1,0,1,2.21568819453802,dielectric,0.00234263073227268,0.000845724581039911,0.361014892099294,0,A,2,47.3910796703453,47.3910796703453,glass,1.1985780122731,1,0,0,1,1,0,1,0,mixed_0p33_primary_with_dual_aux
564,A,2.5,2,2.7,2.27777777777778,1.35714285714286,0.2,1,2.59087784779056,15.2202177920417,15.2202177920417,23.6609249652291,25.0436740550551,1.13941998409675,brick,patch_ffd,brick,13,5.97665369649805e-09,4.54443251911195,leading_edge,1,1,R,1,1,2,0.931671025791835,-2.22212193798314,0.285862268024945,0.0191787297538687,0.0125012935343421,0.324149849642368,1.57531155067947e-08,4.99222581619743e-09,1.09571984435798e-08,0.0969400466457376,9.96108949416347e-10,1.69843491236997,73.3401255424395,7.99770915255819,0.997291384092238,2,122.308437580683,0.107346191452373,0,,21,0,2,1,0,1,2.59087784779056,dielectric,0.00200339018764814,0.000749776770567551,0.374253989657274,0,A,1,15.2202177920417,15.2202177920417,brick,1.13941998409675,1,0,0,1,1,0,1,0,mixed_0p33_primary_with_dual_aux
565,C,2.5,2,2.7,3.16666666666667,3.07142857142857,0.2,1,2.80042918641374,26.7829048021752,26.7829048021752,17.5716728750624,34.8449518285049,1.04835150530477,wood,patch_ffd,wood,15,6.9727626459144e-09,4.75573771206311,leading_edge,1,1,R,1,1,2,0.673955428273204,-4.49492598203294,0.832148092831837,0.0143074931862748,0.0184377230658991,0.342977204582381,2.89954829201844e-08,5.73176244996953e-09,4.48249027237354e-09,0.1475835273268,2.49027237354087e-09,1.66796918796334,112.276054455133,10.1122582109275,0.990929383510593,2,161.127581924148,0.173135470815075,0,,16,0,2,1,0,1,2.80042918641374,dielectric,0.00185347991759277,0.000678043682737217,0.365821974277355,0,C,1,26.7829048021752,26.7829048021752,wood,1.04835150530477,1,0,0,1,1,0,1,0,mixed_0p33_primary_with_dual_aux
566,A,2.5,2,2.7,1.38888888888889,2.64285714285714,1.2,1,1.97429309054077,40.5564608035993,40.5564608035993,15.0249071606483,26.949786686539,1.14705517279942,brick,patch_ffd,brick,10,4.48249027237354e-09,1.48930346000633,leading_edge,1,1,R,1,1,2,1.61078855963037,0.933288852276994,1.10482777125672,0.002863293927439,0.00899906970414388,0.3217494059121,5.85925470495156e-08,1.92389123641406e-08,1.49416342412451e-08,0.0591916903364369,4.48249027237356e-09,1.63584724505677,51.7746222294332,6.66727292820144,0.966536334536861,4,89.3624820914553,0.0629157818106475,0,,21,0,2,1,1,0,1.97429309054077,dielectric,0.00262906216028788,0.000552641170641958,0.21020468020484,0,A,1,40.5564608035993,40.5564608035993,brick,1.14705517279942,1,0,0,1,0,1,0,1,mixed_0p33_primary_with_dual_aux
567,A,2.5,2,2.7,4.6707332458931,0.750470887184925,1.2,2,2.91948725439897,59.0834656312719,59.0834656312719,17.315778991979,25.2965979098213,0.826608804407792,glass,patch_ffd,glass,17,7.96887159533074e-09,1.57126209254921,leading_edge,1,1,R,1,1,2,1.54128624298971,1.84774508772135,2.00296671961196,0.000203006990683985,0.0112504718107871,0.300059239658105,3.5816377815305e-08,1.89322837093492e-08,2.0420233463035e-08,0.0615928711303127,3.48638132295721e-09,1.63300072950711,79.5395442977134,8.31991248338372,0.984207417467469,3,128.454653387214,0.065635553306699,0,,19,0,2,1,1,0,2.91948725439897,dielectric,0.00177789413186772,0.000581157490429172,0.326879694359895,0,A,2,59.0834656312719,59.0834656312719,glass,0.826608804407792,1,0,0,1,0,1,0,1,mixed_0p33_primary_with_dual_aux
568,B,2.5,2,2.7,2.10064970088986,0.481746997991997,0.65,2,2.58206755130567,37.4449946325436,37.4449946325436,31.640462625425,22.8853472143492,1.0452671824598,drywall,patch_ffd,drywall,13,5.97665369649805e-09,2.6755180471945,leading_edge,1,1,R,1,1,2,1.03412841657593,-0.511982621220475,0.334919137579743,0.013111072875862,0.0156038277791476,0.333309220590134,9.70000125750084e-09,4.0892211128916e-09,9.46303501945525e-09,0.12757128908746,9.96108949416347e-10,1.67810303102326,87.7938101699774,8.69201072702271,0.99918468570342,2,144.387503329854,0.14622545944645,0,,23,0,2,1,1,0,2.58206755130567,dielectric,0.00201022597376813,0.000580443831389261,0.288745563416052,0,B,2,37.4449946325436,37.4449946325436,drywall,1.0452671824598,1,0,0,1,0,1,0,1,mixed_0p33_primary_with_dual_aux
569,B,2.5,2,2.7,3.00290528982781,3.47235991882793,1.2,2,2.161193526991,46.0475669770365,46.0475669770365,18.469557328125,29.8811511496969,1.05870949160391,concrete,patch_ffd,concrete,11,4.98054474708171e-09,3.52154373756855,leading_edge,1,1,R,1,1,2,1.75197318470849,0.985079720843496,1.0437329639433,5.39558062527812e-05,0.0136637936841953,0.325570053799311,3.12604956597282e-08,7.72595651526764e-09,4.98054474708171e-09,0.112261954877181,9.96108949416347e-10,1.67755212573779,79.7696608768582,8.15703358899205,0.989686607442932,5,132.518193790886,0.12645842486299,0,,24,0,2,1,1,0,2.161193526991,dielectric,0.00240170035345482,0.000725950553619484,0.302265248275128,0,B,2,46.0475669770365,46.0475669770365,concrete,1.05870949160391,1,0,0,1,0,1,0,1,mixed_0p33_primary_with_dual_aux
570,B,2.5,2,2.7,3.93214264083614,0.360192448713794,0.65,2,2.99040153640885,46.7229593433139,46.7229593433139,26.816965982607,30.7232660240076,0.838304108176366,concrete,patch_ffd,concrete,17,7.96887159533074e-09,1.73456490892932,leading_edge,1,1,R,1,1,2,2.06499173952811,2.24621722585421,0.528943312305909,0.0819043524456816,0.00882144560698496,0.345611462034828,1.76094080601494e-08,7.56312018217296e-09,1.79299610894942e-08,0.0601940757699595,6.47470817120625e-09,1.70504424650645,49.7557736174349,6.69779146664239,0.997166628392559,3,75.9200701746144,0.0640494747032745,0,,21,0,2,1,0,1,2.99040153640885,dielectric,0.00173573320989255,0.000577243304533838,0.33256453309986,0,B,2,46.7229593433139,46.7229593433139,concrete,0.838304108176366,1,0,0,1,1,0,1,0,mixed_0p33_primary_with_dual_aux
571,C,2.5,2,2.7,4.23600206930183,0.523057988159397,1.2,2,2.72856388801142,56.6508401806369,56.6508401806369,16.4119973973145,39.908589121899,0.904970866189018,wood,patch_ffd,wood,6,2.49027237354086e-09,0.783002254082967,leading_edge,1,1,R,1,1,2,1.66498436695828,0.111206106867365,1.07259483784486,0.00191202683230263,0.00837251565355209,0.31324983668516,6.68948931638471e-08,2.40847653507242e-08,2.39066147859922e-08,0.0431005566375174,1.99221789883269e-09,1.8002287338294,44.7827642349017,6.04137333226567,0.947995666690252,5,87.7136889424563,0.0450418870409882,0,,20,0,2,1,1,0,2.72856388801142,dielectric,0.00190229713163924,0.000440982278599021,0.231815667102972,0,C,2,56.6508401806369,56.6508401806369,wood,0.904970866189018,1,0,0,1,0,1,0,1,mixed_0p33_primary_with_dual_aux
572,A,2.5,2,2.7,1.38888888888889,2.64285714285714,0.2,1,2.81030838296387,27.1792208194277,27.1792208194277,18.6904331289572,37.5631856621297,1.16548361199763,brick,patch_ffd,brick,16,7.47081712062257e-09,1.08558017915218,leading_edge,1,1,R,1,1,2,1.94859127524795,2.24099106347088,0.747586021412962,0.0360173784647211,0.0121802653576385,0.41860235253828,4.58647250995672e-08,1.34497231670446e-08,1.49416342412451e-08,0.0843185684105374,2.98832684824904e-09,1.63590645213709,47.8222987250308,6.53308227070827,0.978128828224114,5,71.4572889137397,0.0920828636485236,0,,22,0,2,1,0,1,2.81030838296387,dielectric,0.00184696430083035,0.000711591628061878,0.385276330323203,0,A,1,27.1792208194277,27.1792208194277,brick,1.16548361199763,1,0,0,1,1,0,1,0,mixed_0p33_primary_with_dual_aux
573,C,2.5,2,2.7,2.27777777777778,1.35714285714286,0.2,1,2.59087784779056,15.2202177920417,15.2202177920417,12.4411309563314,34.266367144388,1.08635661514818,drywall,patch_ffd,drywall,12,5.47859922178988e-09,2.43861621414233,leading_edge,1,1,R,1,1,2,2.78039875293135,5.40755397737186,0.34403894043963,0.374806625780038,0.00866651005715239,0.306894211140637,1.1125350897669e-07,4.7174123939854e-08,1.09571984435798e-08,0.0674618850034047,4.98054474708173e-09,1.69647181517916,64.2597264306917,7.30482525132283,0.844111028865868,4,94.5932107668602,0.072342228074668,0,,23,0,2,1,0,1,2.59087784779056,dielectric,0.00200339018764814,0.000731726963687165,0.365244358387404,0,C,1,15.2202177920417,15.2202177920417,drywall,1.08635661514818,1,0,0,1,1,0,1,0,mixed_0p33_primary_with_dual_aux
