case_id,room_type_cases,anchor_x,anchor_y,anchor_z,tag_x,tag_y,tag_z,grid_layer_cases,los_distance_m,los_angle_from_anchor_bore_deg_cases,los_angle_from_tag_bore_deg_cases,snr_db,xpol_coupling_db,eps_r_multiplier_cases,dominant_wall_material_cases,antenna_type,material_name,idx_fp,t_fp_s,fp_peak_val,fp_method,primary_tx_port,primary_rx_port,tx_handedness,gamma_cp_same_tx_port,gamma_cp_same_rx_port,gamma_cp_reversed_rx_port,gamma_cp_1_freq_avg,gamma_cp_2_freq_db,gamma_cp_3_fp_only,gamma_cp_6_phase_circvar,a_fp_2_peak_to_total,a_fp_6_fp_to_2nd_peak,rms_delay_spread,mean_excess_delay,max_excess_delay,fp_to_total_ratio,rise_time_fp,fp_kurtosis,kurtosis_total,skewness_total,energy_concentration_50ns,num_significant_peaks,peak_to_avg_ratio,k_factor_estimate,failed,error_msg,num_paths,bounce_count_min,bounce_count_max,has_los_path,is_los,is_nlos,tx_rx_dist_m,material_kind,los_strength_mid,max_bounce_strength_mid,bounce_to_los_ratio_mid,dominant_bounce_count,room_type_results,grid_layer_results,los_angle_from_anchor_bore_deg_results,los_angle_from_tag_bore_deg_results,dominant_wall_material_results,eps_r_multiplier_results
454,B,2.5,2,2.7,4.68621970119692,3.55796126496151,0.65,2,3.37776551658371,52.6335833073819,52.6335833073819,39.5492768751775,26.7109485563861,1.15786665111932,drywall,patch_ffd,drywall,11,4.98054474708171e-09,2.51671983770235,leading_edge,1,1,R,1,1,2,2.15761228563515,0.143367896008496,1.15997540496591,1.56526865981998e-05,0.00693325485116831,0.303774849798272,1.92665598795259e-08,7.26929328790748e-09,1.54396887159533e-08,0.0371059792205325,4.98054474708173e-09,1.76807533275029,48.527821472569,6.53544583832204,0.998483628802821,3,77.2372227452367,0.0385358911985922,0,,18,0,2,1,0,1,3.37776551658371,dielectric,0.00153667838462282,0.000529641377167831,0.344666380726004,0,B,2,52.6335833073819,52.6335833073819,drywall,1.15786665111932
455,B,2.5,2,2.7,0.944444444444444,3.5,1.2,1,2.63054235594483,55.2341097318282,55.2341097318282,12.2821829640699,26.9083724720496,1.15078604220762,concrete,patch_ffd,concrete,16,7.47081712062257e-09,2.80938575285904,leading_edge,1,1,R,1,1,2,0.944207524138384,-2.52912823102119,0.784472949488301,0.000107473412078507,0.0135597509524222,0.347898123017843,5.48563786216485e-08,2.25053477476178e-08,1.7431906614786e-08,0.0675512668334189,1.99221789883269e-09,1.66686582060594,69.8625754119115,7.65078960959994,0.961145346800844,4,115.170341984836,0.072445019689196,0,,22,0,2,1,0,1,2.63054235594483,dielectric,0.00197318216371932,0.000688218983323978,0.348786339131877,0,B,1,55.2341097318282,55.2341097318282,concrete,1.15078604220762
456,C,2.5,2,2.7,0.345725930185142,0.644379573298332,1.2,2,2.95442101081878,59.4883404211551,59.4883404211551,18.9900396609329,37.9736148347971,1.10753102446252,concrete,patch_ffd,concrete,17,7.96887159533074e-09,5.94373751425855,leading_edge,1,1,R,1,1,2,0.49469507405025,-6.56162680089481,0.511582284935213,0.0422816963221971,0.026193958620741,0.419554748161576,2.003599170897e-08,3.81924036649992e-09,4.98054474708171e-09,0.180219012195613,2.49027237354087e-09,1.65108725093078,105.960066684259,9.81857632042142,0.995464844036218,2,152.973770358729,0.219837999266478,0,,17,0,2,1,0,1,2.95442101081878,dielectric,0.00175687190100914,0.00063525647903193,0.361583834693378,0,C,2,59.4883404211551,59.4883404211551,concrete,1.10753102446252
457,B,2.5,2,2.7,2.27777777777778,2.64285714285714,1.2,1,1.64701184639693,24.3921485182582,24.3921485182582,15.0090031135805,23.7013618274974,0.800756957174856,concrete,patch_ffd,concrete,7,2.98832684824903e-09,2.41102329902293,leading_edge,1,1,R,1,1,2,0.779332871622882,-2.7209653495163,0.677709181193054,0.00931120633644522,0.0115442217443529,0.30751703347282,4.36038358632405e-08,1.12004135175956e-08,1.59377431906615e-08,0.09797641502094,9.96108949416347e-10,1.69167074089275,75.3053242306539,8.03194936505205,0.98090105854041,4,125.492976977605,0.108618462590659,0,,21,0,2,1,1,0,1.64701184639693,dielectric,0.00315148872123389,0.000502763873397812,0.159532182365218,0,B,1,24.3921485182582,24.3921485182582,concrete,0.800756957174856
458,B,2.5,2,2.7,2.18599758179704,0.337456261604302,0.65,2,2.65803483813062,39.5340464358717,39.5340464358717,19.6114221616154,38.4836623844162,1.03231948374397,wood,patch_ffd,wood,14,6.47470817120623e-09,1.80000582213671,leading_edge,1,1,R,1,1,2,1.35039060594415,1.47191513957859,0.267398857620521,0.269222024491582,0.0266514777932866,0.456979337912961,4.01819607062356e-08,8.65586954064135e-09,8.96498054474708e-09,0.178239776807262,1.49416342412452e-09,1.63552252433084,78.3627277399952,8.22395162455436,0.981725485112066,3,131.196207667877,0.216899981012415,0,,23,0,2,1,0,1,2.65803483813062,dielectric,0.00195277322298342,0.000567596052519076,0.290661529889226,0,B,2,39.5340464358717,39.5340464358717,wood,1.03231948374397
459,B,2.5,2,2.7,0.5,2.64285714285714,0.2,1,3.26546555733213,40.0407024618274,40.0407024618274,13.854655683416,20.7169557749334,0.877875346091921,wood,patch_ffd,wood,19,8.96498054474708e-09,0.511317494328542,leading_edge,1,1,R,1,1,2,3.21206055913786,4.31323393366118,1.87423389385266,0.0340028638752254,0.0132565438242358,0.397990194854073,7.17092290978257e-08,2.32288037286466e-08,1.89260700389105e-08,0.0892791200192687,4.98054474708173e-09,1.70872223179647,48.710176256285,6.40811173827559,0.931627785370243,3,86.0356969692911,0.0980312651019462,0,,20,0,2,1,0,1,3.26546555733213,dielectric,0.00158952503602555,0.000552864412103859,0.347817366555134,0,B,1,40.0407024618274,40.0407024618274,wood,0.877875346091921
460,A,2.5,2,2.7,4.7,3.7,0.2,2,3.73898381916798,48.038517637999,48.038517637999,18.702076183168,22.3781151804295,0.878425002925245,wood,patch_ffd,wood,20,9.46303501945525e-09,4.04665294597344,leading_edge,1,1,R,1,1,2,0.738834084668487,-3.95708264423415,0.901347181344264,0.0296517291968645,0.0239952584884217,0.398317484953825,2.14694632858271e-08,3.92082936001123e-09,4.98054474708171e-09,0.163279271406817,5.97665369649808e-09,1.70951715151267,108.412638054102,9.97582391312313,0.994655112360947,1,155.474727840675,0.195141898398221,0,,12,0,2,1,1,0,3.73898381916798,dielectric,0.00138822190966677,0.00026421720754826,0.190327789605109,0,A,2,48.038517637999,48.038517637999,wood,0.878425002925245
461,C,2.5,2,2.7,3.16666666666667,1.78571428571429,0.2,1,2.59622087114933,15.6477528101502,15.6477528101502,37.9922600374488,32.4780796424914,0.886206050934144,brick,patch_ffd,brick,16,7.47081712062257e-09,1.43583013682064,leading_edge,1,1,R,1,1,2,2.11562552519761,2.62650157223302,3.7008892470624,0.0233588485093259,0.00901376092350492,0.303128194542748,7.44678453802754e-09,5.25091264135465e-09,1.14552529182879e-08,0.0777338157280058,2.49027237354087e-09,1.70142080155748,53.3282149685246,6.78813497521841,0.999677535208579,3,100.843168758118,0.0842856618334828,0,,22,0,2,1,0,1,2.59622087114933,dielectric,0.00199926721002005,0.000656214017807546,0.328227269730976,0,C,1,15.6477528101502,15.6477528101502,brick,0.886206050934144
462,A,2.5,2,2.7,1.38888888888889,3.07142857142857,0.2,1,2.93811624768457,31.6919067778889,31.6919067778889,25.1827603856702,28.3422510918094,0.980284920596386,brick,patch_ffd,brick,18,8.46692607003891e-09,1.79495394668367,leading_edge,1,1,R,1,1,2,1.11606143103428,-1.1373867291006,0.956944387585113,0.0115979453052975,0.0150291088332253,0.346952804586643,1.44486608203526e-08,1.02105329693164e-08,1.39455252918288e-08,0.076342271564921,1.99221789883269e-09,1.66159912731618,76.4331633422738,8.14630481040657,0.998041122142601,3,128.346946003791,0.082652122333524,0,,22,0,2,1,0,1,2.93811624768457,dielectric,0.00176662147447332,0.000632272443510819,0.357899217600825,0,A,1,31.6919067778889,31.6919067778889,brick,0.980284920596386
463,B,2.5,2,2.7,1.38888888888889,2.64285714285714,0.2,1,2.81030838296387,27.1792208194277,27.1792208194277,19.5743132349266,30.4863973302748,0.966118680568698,drywall,patch_ffd,drywall,16,7.47081712062257e-09,0.97740624472999,leading_edge,1,1,R,1,1,2,1.50886564958041,1.01501266097681,0.752560711834179,0.0208529370075279,0.0215266690291334,0.469886980144178,3.2001633461722e-08,8.60228157369752e-09,1.24513618677043e-08,0.140242534748927,1.49416342412452e-09,1.63581250248997,55.9574936455439,6.99634631183699,0.989400080825752,5,100.226629356962,0.163118717100028,0,,21,0,2,1,0,1,2.81030838296387,dielectric,0.00184696430083035,0.00064858589538395,0.351163200659787,0,B,1,27.1792208194277,27.1792208194277,drywall,0.966118680568698
464,B,2.5,2,2.7,2.72222222222222,0.928571428571429,0.2,1,2.72898184305481,23.6386334397816,23.6386334397816,14.7589156822973,23.0740321634013,0.964276185215712,brick,patch_ffd,brick,14,6.47470817120623e-09,1.0984556623409,leading_edge,1,1,R,1,1,2,2.99332714694024,3.87483261553344,0.721606460854052,0.0979620801690224,0.00924601589557287,0.347068964965306,8.11950071471975e-08,2.89857820900871e-08,1.69338521400778e-08,0.0707481152735598,6.47470817120625e-09,1.68122236630727,44.0928306619616,6.13070173902948,0.91983996883456,5,78.9071193813473,0.0761344867160395,0,,22,0,2,1,0,1,2.72898184305481,dielectric,0.00190200578683523,0.000663687401950997,0.348940790056856,0,B,1,23.6386334397816,23.6386334397816,brick,0.964276185215712
465,C,2.5,2,2.7,0.493899197185945,1.96261958166638,0.65,2,2.8685079269066,44.3848830228316,44.3848830228316,11.7985583341284,36.7029105944761,0.863236759462854,concrete,patch_ffd,concrete,15,6.9727626459144e-09,5.86677431497989,leading_edge,1,1,R,1,1,2,0.662209521938658,-4.9738922194231,0.243704394917491,0.0974913456892503,0.0209444806279279,0.378279718084112,6.94938769440616e-08,1.84233193881484e-08,4.48249027237354e-09,0.161556645211164,9.96108949416347e-10,1.65726047946743,107.004725730673,9.68065396797333,0.941705536440061,3,150.465383589599,0.192686416188309,0,,17,0,2,1,0,1,2.8685079269066,dielectric,0.00180949099319939,0.000537230595817692,0.296895976734212,0,C,2,44.3848830228316,44.3848830228316,concrete,0.863236759462854
466,C,2.5,2,2.7,4.53378722555937,3.26936017612936,0.2,2,3.46375024151448,43.7999322316832,43.7999322316832,37.2476404478183,28.5892789583523,0.848481294093542,drywall,patch_ffd,drywall,19,8.96498054474708e-09,5.63614002343764,leading_edge,1,1,R,1,1,2,0.449338814011417,-7.112346082895,0.516266538189204,0.00346183269126676,0.0166826470410524,0.333343252614441,4.05389208987287e-09,2.78889081672452e-09,4.98054474708171e-09,0.125363578158107,2.49027237354087e-09,1.70411184377789,110.162906010816,10.1188641176769,0.999903622398601,1,154.338664715539,0.143332217853568,0,,19,0,2,1,0,1,3.46375024151448,dielectric,0.0014985316191242,0.000518461404241947,0.345979622735592,0,C,2,43.7999322316832,43.7999322316832,drywall,0.848481294093542
467,A,2.5,2,2.7,0.340202012854375,2.17056826278305,1.2,2,2.63511306731744,55.3030654386623,55.3030654386623,10.0782334123934,21.8248246430065,1.14052002467625,glass,patch_ffd,glass,27,1.29494163424125e-08,3.22087662147963,leading_edge,1,1,R,1,1,2,2.19399490770876,0.582597663314167,0.564532467426283,0.313213290513839,0.0171548784551877,0.377816637232187,7.13128439807361e-08,1.8280150767878e-08,5.47859922178988e-09,0.1122748686198,6.47470817120625e-09,1.69633863767661,87.4820001052164,8.77730373131737,0.948072330307047,4,123.543130968263,0.126474811460209,0,,22,0,2,1,0,1,2.63511306731744,dielectric,0.00196975959856726,0.000725179237436972,0.368156214577883,0,A,2,55.3030654386623,55.3030654386623,glass,1.14052002467625
468,C,2.5,2,2.7,3.61111111111111,3.07142857142857,1.2,1,2.15233061700754,45.8196691153216,45.8196691153216,27.6802074154476,20.0364178118953,0.887053165626343,glass,patch_ffd,glass,11,4.98054474708171e-09,7.7579361227352,leading_edge,1,1,R,1,1,2,0.290088068746033,-11.3586535470263,0.285828111743734,0.02088619868196,0.0250503642729764,0.406487020273289,7.24261830163313e-09,3.03489262992205e-09,4.48249027237354e-09,0.179483367262149,9.96108949416347e-10,1.64838849144902,106.532821263318,9.78596514356644,0.999545208142207,3,155.85250795562,0.218744337531903,0,,20,0,2,1,0,1,2.15233061700754,dielectric,0.00241159012311739,0.000597796901985488,0.247884952030212,0,C,1,45.8196691153216,45.8196691153216,glass,0.887053165626343
469,A,2.5,2,2.7,0.423794227527818,0.370359823903264,1.2,2,3.03584543631513,60.3898229683044,60.3898229683044,26.8320962834578,35.8867844673458,0.933934748428642,wood,patch_ffd,wood,17,7.96887159533074e-09,5.38419603073825,leading_edge,1,1,R,1,1,2,0.455591833260929,-6.9254702815504,0.234946161068696,0.394807884386518,0.0154064705449433,0.312952368411475,1.00942440437969e-08,3.00446468665379e-09,4.98054474708171e-09,0.131655037269992,3.48638132295721e-09,1.68595881960523,110.574453479708,10.0367653335602,0.999153587649949,2,161.711083641202,0.151616054587429,0,,17,0,2,1,0,1,3.03584543631513,dielectric,0.00170975083104321,0.000431958568559939,0.252644163533687,0,A,2,60.3898229683044,60.3898229683044,wood,0.933934748428642
470,B,2.5,2,2.7,0.944444444444444,0.5,0.2,1,3.30450496843623,40.8396257547357,40.8396257547357,22.7259128035892,37.8048200588204,0.976936896203598,drywall,patch_ffd,drywall,19,8.96498054474708e-09,6.36990427518342,leading_edge,1,1,R,1,1,2,0.611570801005835,-6.68516234213591,0.418984617029174,0.00611972268701344,0.0234219746067795,0.397728473650975,1.07308488285949e-08,2.9156234247368e-09,4.98054474708171e-09,0.162437094559695,1.49416342412452e-09,1.65888803137803,107.52457686102,10.0233586021553,0.998704183576778,1,152.210023631483,0.193940172737596,0,,23,0,2,1,0,1,3.30450496843623,dielectric,0.00157074639234536,0.000577707557598526,0.367791745640059,0,B,1,40.8396257547357,40.8396257547357,drywall,0.976936896203598
471,A,2.5,2,2.7,4.05555555555556,3.5,0.2,1,3.30450496843623,40.8396257547357,40.8396257547357,25.6412633220543,31.6532196961742,1.18274735881638,concrete,patch_ffd,concrete,19,8.96498054474708e-09,5.30726314791005,leading_edge,1,1,R,1,1,2,0.708832939645528,-4.72734925324279,0.336228584427342,0.010126650815071,0.0251056335292769,0.448153719157841,1.17656258899528e-08,5.1712130453066e-09,1.4443579766537e-08,0.167787852482446,1.49416342412452e-09,1.6447349108862,75.018208598199,8.08495838124835,0.998828817678397,2,128.502119194469,0.201616682696772,0,,23,0,2,1,0,1,3.30450496843623,dielectric,0.00157074639234536,0.000632820062591429,0.402878571407401,0,A,1,40.8396257547357,40.8396257547357,concrete,1.18274735881638
472,B,2.5,2,2.7,3.42122023546244,0.452389967814761,0.65,2,2.72878059468801,41.3011131035794,41.3011131035794,31.9331728561699,25.531600866902,1.11602227454342,wood,patch_ffd,wood,22,1.04591439688716e-08,1.16325146500751,leading_edge,1,1,R,1,1,2,1.31436198207101,1.9593118474033,2.36506532324459,0.151952053610986,0.0115822160656488,0.313116018118187,1.23940124518986e-08,4.47456953147457e-09,1.24513618677043e-08,0.0821324060029305,1.04591439688716e-08,1.74185569117305,78.9875532915506,8.34131735901266,0.998813572606056,2,121.443480729885,0.0894817580880764,0,,23,0,2,1,0,1,2.72878059468801,dielectric,0.00190214606031819,0.000582980099791752,0.306485454484095,0,B,2,41.3011131035794,41.3011131035794,wood,1.11602227454342
473,C,2.5,2,2.7,4.05555555555556,2.64285714285714,0.2,1,3.01380463742131,33.9509201057552,33.9509201057552,38.5917233774483,25.4771027587504,0.90711821252425,concrete,patch_ffd,concrete,24,1.14552529182879e-08,1.21809703662049,leading_edge,1,1,R,1,1,2,1.88654509552822,-0.426762877694871,0.519616198430593,0.0656263936012782,0.0134284578297673,0.32595923067303,8.55691882303692e-09,6.57801858351475e-09,9.46303501945525e-09,0.0549772797197008,6.47470817120625e-09,2.44264789790529,83.2685539139823,8.57523057544628,0.999574972970677,3,129.924988212466,0.0581756168818822,0,,16,1,2,0,0,1,3.01380463742131,dielectric,0,0.000454930272155705,454930272.155705,1,C,1,33.9509201057552,33.9509201057552,concrete,0.90711821252425
474,A,2.5,2,2.7,4.5058967598145,1.44281239088556,1.2,2,2.56594618859885,54.226698170899,54.226698170899,15.4842311327927,24.646814195118,1.19721166590762,drywall,patch_ffd,drywall,13,5.97665369649805e-09,1.69071465829269,leading_edge,1,1,R,1,1,2,1.11139365188352,-0.510177994389131,0.83041772494863,0.00251795039798841,0.0113424175200603,0.319319523117469,4.3096545731438e-08,1.36337186853279e-08,2.14163424124514e-08,0.0578793942044543,5.97665369649808e-09,1.63226922988988,65.886583897792,7.36556208631709,0.978572175261426,4,114.353062632211,0.0614352279829181,0,,21,0,2,1,0,1,2.56594618859885,dielectric,0.002022855849714,0.000518307438031435,0.256225592201597,0,A,2,54.226698170899,54.226698170899,drywall,1.19721166590762
475,B,2.5,2,2.7,2.27777777777778,3.5,1.2,1,2.1329282022725,45.3109737027852,45.3109737027852,17.0596390012569,35.1921567935196,0.963394785630334,glass,patch_ffd,glass,10,4.48249027237354e-09,1.275345002918,leading_edge,1,1,R,1,1,2,1.69231635051807,0.883231319400388,0.416103233311306,0.407618506783641,0.0109556716542098,0.394666688141877,4.59253537163407e-08,1.55181687820147e-08,1.7431906614786e-08,0.0750193715962198,1.49416342412452e-09,1.65197219064527,43.7445353634111,6.17419258289552,0.97530137917734,4,72.305474395254,0.0811037218429959,0,,22,0,2,1,0,1,2.1329282022725,dielectric,0.00243352741650111,0.000736215438647138,0.302530159987126,0,B,1,45.3109737027852,45.3109737027852,glass,0.963394785630334
476,C,2.5,2,2.7,2.5,3.2,0.65,2,2.37539470404394,30.3432488842396,30.3432488842396,13.3771061038912,34.7897609650131,0.85094481546154,drywall,patch_ffd,drywall,12,5.47859922178988e-09,3.51091871582193,leading_edge,1,1,R,1,1,2,0.57210197027881,-5.43978279838512,0.518005087751227,0.00147446212322078,0.0152861566586512,0.323698826377082,4.55199127867925e-08,9.90169022711274e-09,4.98054474708171e-09,0.125796441750653,9.96108949416347e-10,1.67969246476812,103.096027631876,9.60867576828656,0.978875820744394,2,149.9716505228,0.14389834102548,0,,22,0,2,1,0,1,2.37539470404394,dielectric,0.00218512706491347,0.000537814310019365,0.246124959346775,0,C,2,30.3432488842396,30.3432488842396,drywall,0.85094481546154
477,B,2.5,2,2.7,1.38888888888889,3.07142857142857,1.2,1,2.15233061700754,45.8196691153216,45.8196691153216,15.1893816158983,24.5355794402369,1.16240462104937,glass,patch_ffd,glass,11,4.98054474708171e-09,1.5848997813751,leading_edge,1,1,R,1,1,2,0.93978105524344,-5.36863566930018,0.719178757944392,0.000763811253352786,0.0124549896337098,0.358293703365278,6.52205525491907e-08,2.23283173741111e-08,1.64357976653696e-08,0.0848981562894256,1.49416342412452e-09,1.63527692296922,59.0288769280405,7.13338563683168,0.955932874800263,5,99.7374207826677,0.0927745440279945,0,,21,0,2,1,0,1,2.15233061700754,dielectric,0.00241159012311739,0.000677613688883186,0.280982113165754,0,B,1,45.8196691153216,45.8196691153216,glass,1.16240462104937
478,A,2.5,2,2.7,2.37496716322877,3.67010143851542,1.2,2,2.24830425547842,48.151021344603,48.151021344603,37.5516645696941,31.8511299934317,1.10195022023354,brick,patch_ffd,brick,11,4.98054474708171e-09,1.48090114505095,leading_edge,1,1,R,1,1,2,1.37899446724482,0.719341187818813,0.691308647475258,0.0164655724232478,0.00937581645581382,0.372281457787848,7.59614022011582e-09,9.09194605839278e-09,1.99221789883268e-08,0.0702375456198175,9.96108949416347e-10,1.65930780384422,35.6243641521989,5.62122365252083,0.99983230282565,4,69.543957272955,0.075543538340275,0,,23,0,2,1,0,1,2.24830425547842,dielectric,0.00230864628086293,0.000671116698474549,0.29069706521854,0,A,2,48.151021344603,48.151021344603,brick,1.10195022023354
479,C,2.5,2,2.7,4.05555555555556,0.5,0.2,1,3.30450496843623,40.8396257547357,40.8396257547357,34.5986639962491,35.539158254655,0.969844733051996,brick,patch_ffd,brick,21,9.96108949416342e-09,2.34674370570748,leading_edge,1,1,R,1,1,2,2.21324679036841,2.11529776249036,0.54395216388136,0.406970733266551,0.0176594963065877,0.387246165385823,6.43548131673362e-09,4.40017824555712e-09,1.59377431906615e-08,0.111730401231558,1.99221789883269e-09,1.6857282362357,76.9790855644985,8.26990532955646,0.999760619365572,2,121.05902588617,0.125784335506324,0,,18,0,2,1,0,1,3.30450496843623,dielectric,0.00157074639234536,0.000575600510605156,0.366450315219695,0,C,1,40.8396257547357,40.8396257547357,brick,0.969844733051996
480,A,2.5,2,2.7,3.61111111111111,2.64285714285714,1.2,1,1.97429309054077,40.5564608035993,40.5564608035993,27.7687054382652,26.7514118546605,1.03175501476554,wood,patch_ffd,wood,10,4.48249027237354e-09,8.76405657747257,leading_edge,1,1,R,1,1,2,0.542430079777932,-6.50915524485434,0.653526115289546,0.0253630466565531,0.0306613764751632,0.446128408475164,8.5847875159369e-09,2.55447358833088e-09,4.48249027237354e-09,0.203441446020359,1.49416342412452e-09,1.64553483532033,113.557192527556,10.2837134359402,0.999278750438317,1,158.367114655903,0.255400491280845,0,,21,0,2,1,1,0,1.97429309054077,dielectric,0.00262906216028788,0.000518024222467577,0.197037647223546,0,A,1,40.5564608035993,40.5564608035993,wood,1.03175501476554
481,C,2.5,2,2.7,3.48342869391996,0.374210737152492,0.65,2,2.79514270176235,42.8265326604733,42.8265326604733,35.1137295483597,33.0941572963709,0.847254533698341,wood,patch_ffd,wood,19,8.96498054474708e-09,0.718978272001494,leading_edge,1,1,R,1,1,2,1.63929229555765,4.10615860876666,1.81439796254703,3.22347810893797e-05,0.0290358292923197,0.439226106679393,8.78354694626128e-09,3.2173958417767e-09,4.48249027237354e-09,0.19983722983803,3.48638132295721e-09,1.63395538725934,103.327118570501,9.61541611407816,0.999346780075829,2,154.721639080092,0.249745723357734,0,,16,1,2,0,0,1,2.79514270176235,dielectric,0,0.000308543524899888,308543524.899888,1,C,2,42.8265326604733,42.8265326604733,wood,0.847254533698341
482,C,2.5,2,2.7,2.72222222222222,1.35714285714286,0.2,1,2.59087784779056,15.2202177920417,15.2202177920417,24.2655487132848,38.0954640400488,1.03322680510811,wood,patch_ffd,wood,14,6.47470817120623e-09,6.43826909283533,leading_edge,1,1,R,1,1,2,0.456381943767836,-6.57408902913175,0.607062836968838,0.000815636362521355,0.0142105230914676,0.30092123439641,1.18290890334856e-08,3.15855475579072e-09,4.98054474708171e-09,0.120588602195003,9.96108949416347e-10,1.69812744845258,113.880282671629,10.2728041828635,0.998483940469638,2,161.323453319029,0.137124220240937,0,,23,0,2,1,0,1,2.59087784779056,dielectric,0.00200339018764814,0.000713569143093346,0.356180811652588,0,C,1,15.2202177920417,15.2202177920417,wood,1.03322680510811
483,B,2.5,2,2.7,1.43003291134091,3.69552560514133,0.2,2,3.20462738060191,38.728262221023,38.728262221023,28.3883855453392,27.1818433380541,1.09103453688527,glass,patch_ffd,glass,40,1.94241245136187e-08,2.2909146492659,leading_edge,1,1,R,1,1,2,0.944677509535259,-2.61673694549985,1.35221642606158,0.00853342925180889,0.0184875657729471,0.427421228880594,8.28873087667197e-09,3.53658747041458e-09,6.9727626459144e-09,0.106664050030146,1.24513618677043e-08,1.66023084679077,71.3020652766349,8.01345881720287,0.999273873926925,5,104.030496089299,0.11939970627371,0,,23,0,2,1,0,1,3.20462738060191,dielectric,0.00161970133847,0.000659729824765719,0.407315724878582,0,B,2,38.728262221023,38.728262221023,glass,1.09103453688527
484,A,2.5,2,2.7,0.369661616059153,3.42893060088329,0.2,2,3.58192466311512,45.7373337284639,45.7373337284639,31.0218277734012,37.390862137164,0.999456886772662,concrete,patch_ffd,concrete,23,1.09571984435798e-08,1.5861182458187,leading_edge,1,1,R,1,1,2,1.69811244559551,0.500998633420453,1.18635073068373,0.00877998863383622,0.0172237102052382,0.414729773069006,9.80697944991353e-09,7.69414565139392e-09,1.29494163424125e-08,0.101727998885946,1.99221789883269e-09,1.63284570875622,59.797349752173,7.32190481088521,0.999233893411822,2,102.941240209856,0.113248546943221,0,,17,0,2,1,0,1,3.58192466311512,dielectric,0.00144909224672091,0.000550492156006213,0.379887586350626,0,A,2,45.7373337284639,45.7373337284639,concrete,0.999456886772662
