case_id,room_type_cases,anchor_x,anchor_y,anchor_z,tag_x,tag_y,tag_z,grid_layer_cases,los_distance_m,los_angle_from_anchor_bore_deg_cases,los_angle_from_tag_bore_deg_cases,snr_db,xpol_coupling_db,eps_r_multiplier_cases,dominant_wall_material_cases,antenna_type,material_name,idx_fp,t_fp_s,fp_peak_val,fp_method,primary_tx_port,primary_rx_port,tx_handedness,gamma_cp_same_tx_port,gamma_cp_same_rx_port,gamma_cp_reversed_rx_port,gamma_cp_1_freq_avg,gamma_cp_2_freq_db,gamma_cp_3_fp_only,gamma_cp_6_phase_circvar,a_fp_2_peak_to_total,a_fp_6_fp_to_2nd_peak,rms_delay_spread,mean_excess_delay,max_excess_delay,fp_to_total_ratio,rise_time_fp,fp_kurtosis,kurtosis_total,skewness_total,energy_concentration_50ns,num_significant_peaks,peak_to_avg_ratio,k_factor_estimate,xpr_fp_db,xpr_late_db,xpr_all_db,s3_fp,s3_late,s3_all,delta_tau_l_given_r_s,delta_p_l_given_r_db,f_r_fp,f_l_fp,delta_f_l_minus_r_fp,lambda_l_late_fraction,gamma_anchor_linear,gamma_delay_linear,cp_phase_slope_delay_s,cp_phase_residual_circvar,failed,error_msg,num_paths,bounce_count_min,bounce_count_max,has_los_path,is_los,is_nlos,tx_rx_dist_m,material_kind,los_strength_mid,max_bounce_strength_mid,bounce_to_los_ratio_mid,dominant_bounce_count,room_type_results,grid_layer_results,los_angle_from_anchor_bore_deg_results,los_angle_from_tag_bore_deg_results,dominant_wall_material_results,eps_r_multiplier_results
11,B,2.5,2,2.7,4.05555555555556,2.21428571428571,0.2,1,2.95223160571231,32.1328585993789,32.1328585993789,24.8976948890502,23.1741142456442,0.829133704443697,drywall,patch_ffd,drywall,22,1.04591439688716e-08,0.518434142581087,leading_edge,1,1,R,1,1,2,1.15888556021678,-4.12097492891652,1.56326832772867,0.00362345938138975,0.0122840916862985,0.311643055987618,1.40971166430894e-08,8.0451857213213e-09,1.4443579766537e-08,0.0533726455055499,1.99221789883269e-09,2.02225356567121,74.7072965438676,7.9995182868853,0.997852690469299,3,130.023321211983,0.0563818964792685,-4.3505391325657,5.83841386605138,4.01992287412119,-0.46280449237728,0.586406961372079,0.432372257232866,-9.96108949416347e-10,1.18718264626776,0.0533726455055248,0.157628958043414,0.104256312537889,0.176358192275957,2.72303932481979,4.6137175481217,-5.32203082727183e-09,0.213761547766452,0,,14,1,2,0,0,1,2.95223160571231,dielectric,0,0.000273506843938225,273506843.938225,1,B,1,32.1328585993789,32.1328585993789,drywall,0.829133704443697
12,C,2.5,2,2.7,4.5944862033114,1.40848736780268,0.65,2,2.98985946992677,46.7131774268411,46.7131774268411,16.1708244856233,21.4046511999043,1.08866982828733,glass,patch_ffd,glass,20,9.46303501945525e-09,3.67203594814147,leading_edge,1,1,R,1,1,2,3.88996322558237,8.56465070320549,6.99605840655695,0.0894721198090368,0.0140216545389783,0.344416826504548,7.88786138243918e-08,2.33536028200542e-08,5.97665369649806e-09,0.0933896342149913,2.98832684824904e-09,1.79500601756427,89.6705085457129,8.95791072799585,0.927273029143066,3,121.5132554026,0.103009669577435,-15.057896781492,-1.62468865307361,-6.63438691287437,-0.939480444865541,-0.184897841703934,-0.643316834014348,-1.99221789883269e-09,-7.63358755989266,0.0933896342149904,0.143633681590085,0.0502440473750947,0.233625890355163,32.0471695562934,14.027157646963,-2.00797296040159e-09,0.236091687662752,0,,22,0,2,1,0,1,2.98985946992677,dielectric,0.00173604790120308,0.000637168778051373,0.367022579048547,0,C,2,46.7131774268411,46.7131774268411,glass,1.08866982828733
13,B,2.5,2,2.7,1.83333333333333,3.07142857142857,0.2,1,2.80042918641374,26.7829048021752,26.7829048021752,32.3309260068703,39.4030478404241,1.18551602463468,glass,patch_ffd,glass,15,6.9727626459144e-09,4.74905033325993,leading_edge,1,1,R,1,1,2,5.13709552398494,11.7616086162085,4.29927186865661,0.0149130357369186,0.0176821215964645,0.379933630247932,1.89033578199774e-08,5.27443634276409e-09,1.19533073929961e-08,0.130290544752826,1.49416342412452e-09,1.67159591249994,70.5766821302417,7.76883131928492,0.996031793737019,3,125.925015454533,0.149809277071498,-12.7994480046232,-11.8836597229848,-12.01357198739,-0.900260248250529,-0.878271466826674,-0.881646568545826,0,-12.6678981804227,0.130290544752825,0.156135084136833,0.025844539384008,0.79370593402107,19.0521854618569,102.94277446017,-5.39980574990782e-10,0.201793964110546,0,,20,0,2,1,0,1,2.80042918641374,dielectric,0.00185347991759277,0.000719117571798495,0.387982391917392,0,B,1,26.7829048021752,26.7829048021752,glass,1.18551602463468
14,B,2.5,2,2.7,0.526242795158313,2.18292451453991,1.2,2,2.48579542233148,52.8841517814353,52.8841517814353,12.9462806538938,21.0674088679108,0.967315033723307,drywall,patch_ffd,drywall,13,5.97665369649805e-09,3.01470893734154,leading_edge,1,1,R,1,1,2,4.44554833782854,9.25725056720757,2.58101132134849,0.00697456880743141,0.0193009599845513,0.431551010291221,1.12202183448417e-07,4.53885240307112e-08,6.47470817120623e-09,0.126009936922847,5.97665369649808e-09,1.65704916481676,78.462230285282,8.1359745427974,0.849733254232481,2,106.538787457811,0.144177768428155,-8.77006015106727,-7.50111501501567,-7.66811289278549,-0.765633971276029,-0.698106700409513,-0.707831304994917,0,-8.2357981907465,0.126009936922845,0.162405046431028,0.0363951095081827,0.714916703296845,7.53365998002836,38.837115334525,2.4500208689486e-09,0.886486600396199,0,,21,0,2,1,0,1,2.48579542233148,dielectric,0.0020880798198551,0.000472680521561865,0.226370906450629,0,B,2,52.8841517814353,52.8841517814353,drywall,0.967315033723307
15,B,2.5,2,2.7,1.83333333333333,3.5,0.2,1,2.99072640748773,33.2885231343062,33.2885231343062,36.759615692356,26.7752657513595,1.0583298281277,concrete,patch_ffd,concrete,15,6.9727626459144e-09,2.49759939956952,leading_edge,1,1,R,1,1,2,5.32666356324628,11.0120394264144,3.3258099248209,0.0368024268098823,0.00866992483675949,0.337916775326692,1.46050501840663e-08,7.28381919458664e-09,1.59377431906615e-08,0.0717986511364785,1.99221789883269e-09,1.64265868978013,43.0711430009075,6.23899407520838,0.997848419423629,3,78.0528818779954,0.0773524529180958,-12.4043694307493,-13.2887579469388,-13.2303313810464,-0.891277764505347,-0.910411723862554,-0.909253385588756,4.98054474708173e-10,-15.8424730886043,0.0717986511364777,0.131559845208647,0.0597611940721692,0.897769297911898,17.3955010757502,275.580210970825,-5.15863137373883e-09,0.846068573259869,0,,21,0,2,1,0,1,2.99072640748773,dielectric,0.00173554466388609,0.000648732003951419,0.373791592605189,0,B,1,33.2885231343062,33.2885231343062,concrete,1.0583298281277
16,A,2.5,2,2.7,0.5,1.35714285714286,1.2,1,2.58133014279895,54.472350511533,54.472350511533,24.7533000580467,35.7769735558624,1.08764621003359,concrete,patch_ffd,concrete,15,6.9727626459144e-09,2.31473819466261,leading_edge,1,1,R,1,1,2,4.82145088638842,11.5994201396534,7.96081968699945,0.0204542266585316,0.00961944987380848,0.311952440027223,3.4716890145216e-08,9.35585145803861e-09,1.14552529182879e-08,0.0503160963256484,1.99221789883269e-09,1.64588839301761,63.3801619436152,7.44460999145536,0.986257812711228,3,101.61704853465,0.0529819407604721,-18.2587748900994,-8.17128359031906,-9.83484180564538,-0.970575066207925,-0.73556838818056,-0.811797465692857,-4.98054474708173e-10,-14.959278644237,0.0503160963256475,0.212630346678611,0.162314250352964,0.585759488443173,66.9695666991879,123.713450720368,-3.55123736415153e-09,0.532383195770243,0,,21,0,2,1,0,1,2.58133014279895,dielectric,0.00201080023496352,0.000640588087828793,0.318573708462102,0,A,1,54.472350511533,54.472350511533,concrete,1.08764621003359
17,C,2.5,2,2.7,4.65323016139751,2.63302796632074,1.2,2,2.69946745379457,56.2434587960318,56.2434587960318,16.7161580031233,38.2604124608807,1.04336828560728,glass,patch_ffd,glass,15,6.9727626459144e-09,3.79837706817438,leading_edge,1,1,R,1,1,2,3.00451777539128,6.10090651713999,2.48485192245883,0.000593881200727342,0.0223150508808003,0.433054134743565,5.03293300341467e-08,1.11562554666173e-08,8.46692607003891e-09,0.145344946419646,1.49416342412452e-09,1.64927046884984,81.6318938043442,8.46854093700363,0.971589329648204,2,122.322575620403,0.170062700513806,-7.67166849282701,-4.37622714241657,-5.04217013939543,-0.708035502956376,-0.465125302046344,-0.523029682216805,-4.98054474708173e-10,-4.1430763588033,0.145344946419645,0.147013065226822,0.00166811880717677,0.55779565238127,5.85014794693045,16.0921410673408,-2.50645118450307e-09,0.533019983664903,0,,20,0,2,1,0,1,2.69946745379457,dielectric,0.00192280119931149,0.000688787208639536,0.358220708873165,0,C,2,56.2434587960318,56.2434587960318,glass,1.04336828560728
18,A,2.5,2,2.7,4.46232142339752,2.81197879633992,0.65,2,2.95169695843433,46.0113594292648,46.0113594292648,31.485721514986,25.7251943052233,1.19872132388431,brick,patch_ffd,brick,16,7.47081712062257e-09,4.03985807794778,leading_edge,1,1,R,1,1,2,3.22582345588769,8.15464098328599,2.61365865536582,0.00881943339273372,0.0225290106760784,0.404561456297703,1.34797409484105e-08,3.63263944504134e-09,4.98054474708171e-09,0.154896608646321,1.49416342412452e-09,1.65349602993628,95.6956964728353,9.27178829384547,0.998046581769542,3,141.50318902777,0.183287169630463,-8.61595487704878,-7.79106170195461,-7.92899142566447,-0.758191928088712,-0.714823769289661,-0.722501595591854,0,-8.34497735906668,0.15489660864632,0.181442179665697,0.0265455710193767,0.704711283617548,7.27102248569146,32.7898040537356,-1.70222943899439e-09,0.561988432830878,0,,21,0,2,1,0,1,2.95169695843433,dielectric,0.00175849327717292,0.000579031013681792,0.329276785528963,0,A,2,46.0113594292648,46.0113594292648,brick,1.19872132388431
19,B,2.5,2,2.7,4.52245630005074,2.44124964670515,1.2,2,2.55637061795279,54.0719128784331,54.0719128784331,20.3999540132871,35.8708156025624,0.896527252679351,wood,patch_ffd,wood,14,6.47470817120623e-09,3.90781934270359,leading_edge,1,1,R,1,1,2,3.72413003422868,8.57953535636527,2.78468289795266,0.00232330987186691,0.0212742943535698,0.423371248053996,3.76404685610253e-08,7.46078550542737e-09,6.47470817120623e-09,0.13701144364812,1.49416342412452e-09,1.65945372175737,86.5933661038455,8.92099596084007,0.9829711200277,1,122.012845823332,0.158763917133861,-8.7097329813641,-5.09253105698734,-5.8056146237128,-0.762744605335961,-0.52722881083017,-0.583923839617883,-4.98054474708173e-10,-5.17656620174902,0.137011443648119,0.147949583882453,0.010938140234334,0.579299939625482,7.4297345602279,20.323748100402,-7.94237079756319e-10,0.314598109950751,0,,20,0,2,1,0,1,2.55637061795279,dielectric,0.00203043299794114,0.000622369481963979,0.306520571028476,0,B,2,54.0719128784331,54.0719128784331,wood,0.896527252679351
20,A,2.5,2,2.7,4.05555555555556,1.78571428571429,0.2,1,2.95223160571231,32.1328585993789,32.1328585993789,34.3707554539003,34.3489957712423,0.87558553845931,glass,patch_ffd,glass,16,7.47081712062257e-09,2.29007269629237,leading_edge,1,1,R,1,1,2,7.200076005998,14.323877282598,7.89021147326802,0.00310830615487823,0.0108441012468161,0.347689454742814,2.00780544954965e-08,6.99079974435585e-09,1.09571984435798e-08,0.0746746190573143,1.49416342412452e-09,1.64495185142811,52.0836131267326,6.81263712662955,0.995258241674582,3,92.2154395190855,0.0807009302838302,-18.293348857298,-14.2193761009999,-14.6967784482879,-0.970804980782522,-0.92706131599006,-0.934405171672039,0,-17.9417728663175,0.074674619057313,0.170934630171576,0.0962600111142627,0.801601516010605,67.5048358797617,327.299928147352,-2.95139576010221e-09,0.76702258242062,0,,21,0,2,1,0,1,2.95223160571231,dielectric,0.0017581748151518,0.000592225364852924,0.33684100110477,0,A,1,32.1328585993789,32.1328585993789,glass,0.87558553845931
21,B,2.5,2,2.7,4.45160687690147,2.82504478527492,0.65,2,2.94821442566148,45.9459917671226,45.9459917671226,23.2623085202132,39.7602748653915,1.11839833585122,wood,patch_ffd,wood,16,7.47081712062257e-09,3.99901406506669,leading_edge,1,1,R,1,1,2,3.53659909317175,8.70360646194514,2.62280871999203,0.0110009185060521,0.0223895913124131,0.412408950056369,2.94348565276629e-08,5.5535036676394e-09,6.47470817120623e-09,0.153422115829622,1.49416342412452e-09,1.65276208562688,91.0349260852874,9.09782863533171,0.989978547387557,1,135.326583457688,0.181226227023366,-8.64986952604497,-7.70514968088114,-7.86262361379226,-0.759847027574964,-0.709952527473298,-0.718829119292137,0,-8.37533237771436,0.15342211582962,0.18391305517994,0.0304909393503194,0.701049271176004,7.3280251741388,32.5027590850525,9.73246316422451e-11,0.0647246759497005,0,,20,0,2,1,0,1,2.94821442566148,dielectric,0.00176057047020722,0.000401616693235711,0.228117363111538,0,B,2,45.9459917671226,45.9459917671226,wood,1.11839833585122
22,C,2.5,2,2.7,4.05555555555556,0.928571428571429,0.2,1,3.13332287996198,37.0723435277123,37.0723435277123,17.8060546119837,28.8974491037954,1.19569315675668,drywall,patch_ffd,drywall,21,9.96108949416342e-09,1.24699742572785,leading_edge,1,1,R,1,1,2,9.89261520785018,16.5353101721232,28.676693138806,0.176040948814339,0.00915884695855036,0.354237684128054,1.59301198482007e-07,1.16502927396148e-07,6.47470817120622e-09,0.0710197496968145,9.96108949416347e-09,2.02375105831701,63.9350687250592,6.94040178261703,0.602512970218429,32,75.0316327061902,0.0764491491327574,-26.6564999737399,-11.5889573776136,-16.9506918861331,-0.995690338525965,-0.870278896142032,-0.96043749238352,-1.99221789883269e-09,-20.2708847379641,0.0710197496968112,0.153715286986206,0.0826955372893948,0.258717652329114,463.073573307101,184.15906827295,8.17128608400408e-10,0.78287168424662,0,,17,0,2,1,0,1,3.13332287996198,dielectric,0.00165656060881971,0.000662720294642133,0.400057982251744,0,C,1,37.0723435277123,37.0723435277123,drywall,1.19569315675668
23,A,2.5,2,2.7,1.83333333333333,2.64285714285714,1.2,1,1.76286974861074,31.6919067778888,31.6919067778888,28.0936076835808,23.2470434555656,0.881250067525778,concrete,patch_ffd,concrete,8,3.4863813229572e-09,7.97567777492301,leading_edge,1,1,R,1,1,2,4.3046498469675,11.1628598728869,3.13398869035954,0.00560712436196509,0.0254312718091484,0.41030064982144,2.68200164007562e-08,4.93285854480672e-09,4.48249027237354e-09,0.176693661325719,1.49416342412452e-09,1.65809115009307,107.8645219071,9.88037812464571,0.992101669163115,2,155.294753859891,0.214614722401188,-10.3578125172687,-10.7756878799727,-10.7033592527464,-0.831348664582271,-0.84562575258199,-0.843236438368935,0,-9.92194849789479,0.176693661325719,0.16317976240311,-0.0135138989226086,0.771033646986785,10.8587854347327,55.672052654849,2.53831849068195e-11,0.0221298625662193,0,,21,0,2,1,1,0,1.76286974861074,dielectric,0.0029443691241222,0.00052488457127827,0.178267244747974,0,A,1,31.6919067778888,31.6919067778888,concrete,0.881250067525778
24,C,2.5,2,2.7,4.5,1.78571428571429,1.2,1,2.50916686717861,53.2869327643463,53.2869327643463,31.3829284039611,37.65611969321,0.966612673199243,glass,patch_ffd,glass,14,6.47470817120623e-09,2.68499020714356,leading_edge,1,1,R,1,1,2,5.57454551074678,10.4912670631877,5.03962322796069,0.00563022631545673,0.0114278380814105,0.35099148667832,1.41951762355946e-08,5.3056907998129e-09,1.09571984435798e-08,0.0747086230768734,1.49416342412452e-09,1.68823941999567,58.7860442850206,7.23147966260338,0.997723927250894,3,95.359513662889,0.0807406455308187,-13.5658536667455,-6.18164928119112,-7.44011397751056,-0.915715884493172,-0.611734664327689,-0.694488699368206,-4.98054474708173e-10,-10.625691406958,0.0747086230768724,0.176682037341881,0.101973414265008,0.586301679305911,22.7292636693544,51.3751523176882,-1.10973909297879e-09,0.594027738968339,0,,20,0,2,1,0,1,2.50916686717861,dielectric,0.0020686305584351,0.000646851483270284,0.312695507969109,0,C,1,53.2869327643463,53.2869327643463,glass,0.966612673199243
25,C,2.5,2,2.7,4.7,2,1.2,2,2.66270539113887,55.713123022791,55.713123022791,22.7748439279918,33.5764439534275,0.836778079719169,concrete,patch_ffd,concrete,15,6.9727626459144e-09,2.84686507944194,leading_edge,1,1,R,1,1,2,3.96002057746161,7.2848350982665,3.64043992167443,0.040032339680562,0.017978480539464,0.403975945827736,3.55796815972642e-08,7.65129535675734e-09,1.04591439688716e-08,0.109182646004166,1.49416342412452e-09,1.68047866716188,71.1613468553865,7.96389483153212,0.987340017588243,2,113.249185216485,0.122564570070866,-11.0843645391733,-5.60799311189936,-6.66890715159534,-0.855451634777946,-0.568730278870322,-0.645640384773036,-4.98054474708173e-10,-7.78146375866731,0.109182646004164,0.173568769239498,0.0643861232353332,0.573046862192244,12.8361993712451,29.6225402306539,-2.59205576831368e-09,0.525696655520348,0,,21,0,2,1,0,1,2.66270539113887,dielectric,0.00194934793572431,0.000635639016963105,0.326077764422761,0,C,2,55.713123022791,55.713123022791,concrete,0.836778079719169
26,C,2.5,2,2.7,4.61336891052315,3.19586334828242,0.65,2,3.17787937148833,49.8280058322987,49.8280058322987,33.9424358604833,32.9228271625021,0.923153457552796,drywall,patch_ffd,drywall,17,7.96887159533074e-09,3.34898358048988,leading_edge,1,1,R,1,1,2,3.04422108492769,7.81016376199253,2.26164792321616,0.0185736868820416,0.0198370767822252,0.359679246976943,9.36008319381942e-09,2.96714514391853e-09,4.98054474708171e-09,0.152513633463266,9.96108949416347e-10,1.66585200829001,108.134326322682,9.95320235682389,0.999062857431847,2,157.630418415455,0.179959984591275,-7.65554770212638,-8.66552593309771,-8.52510091597614,-0.707108738111895,-0.760607784292657,-0.753709548438978,4.98054474708173e-10,-11.1268915777037,0.152513633463264,0.235292328889193,0.082778695425929,0.767191717400666,5.82847274823791,40.8486453219249,2.15939526400544e-10,0.0327746132299428,0,,16,0,2,1,1,0,3.17787937148833,dielectric,0.00163333426190674,0.000324235008820786,0.198511117033863,0,C,2,49.8280058322987,49.8280058322987,drywall,0.923153457552796
27,B,2.5,2,2.7,4.56083490313109,2.02178999342547,1.2,2,2.54902242080701,53.9521358738417,53.9521358738417,11.3321942536474,39.8853628026386,0.841503581959001,drywall,patch_ffd,drywall,14,6.47470817120623e-09,3.08792841647764,leading_edge,1,1,R,1,1,2,6.59039132385889,8.76564119728135,3.75838977439337,0.00674451561842559,0.0134715874582587,0.375942692624701,1.27513911976224e-07,5.70285667496615e-08,6.47470817120623e-09,0.0862848050133362,6.47470817120625e-09,1.67127640065971,79.5010177949645,8.29678826246449,0.820093172012672,5,97.987029981556,0.0944329321508061,-11.3419818586654,-5.64140823658165,-6.54832069961578,-0.86320727959941,-0.571327295416662,-0.637471824069709,-4.98054474708173e-10,-7.74612905860667,0.0862848050133354,0.143692367537653,0.0574075625243172,0.604641886049923,13.6206610566923,38.6591354087148,-2.53402963021035e-10,0.518277778038868,0,,20,0,2,1,0,1,2.54902242080701,dielectric,0.0020362862308662,0.00061302442170992,0.301050221927371,0,B,2,53.9521358738417,53.9521358738417,drywall,0.841503581959001
28,A,2.5,2,2.7,2.74944267521182,3.50775314620487,1.2,2,2.14138768047907,45.5344444329573,45.5344444329573,21.5320127126053,26.274395326039,0.845852335340061,glass,patch_ffd,glass,11,4.98054474708171e-09,3.13195096077173,leading_edge,1,1,R,1,1,2,6.91021438187819,12.5478626068725,5.33522596026385,0.00600441825787312,0.0143751721247785,0.39267495410711,6.03695864675895e-08,1.57710322286924e-08,1.29494163424125e-08,0.0951767297232372,1.49416342412452e-09,1.65436316251048,68.1769865311442,7.77953971706866,0.957380328872621,2,95.8384463911992,0.105188198457943,-14.5177940519431,-9.93477315630999,-10.6478912903976,-0.931739547060635,-0.815684033110126,-0.841381228317925,0,-14.5430563523114,0.0951767297232363,0.232017666446854,0.136840936723617,0.706529236058607,28.2995418852039,93.5997680390664,5.64428263867388e-10,0.461659154470826,0,,23,0,2,1,0,1,2.14138768047907,dielectric,0.00242391385033901,0.000690168932385332,0.284733276427628,0,A,2,45.5344444329573,45.5344444329573,glass,0.845852335340061
29,A,2.5,2,2.7,1.87085788635068,3.66823487183703,0.65,2,2.71685983936975,41.0141465464405,41.0141465464405,11.3935864747763,26.8010654566536,1.04804152088604,glass,patch_ffd,glass,15,6.9727626459144e-09,5.79615604512895,leading_edge,1,1,R,1,1,2,3.10109745743537,7.71180168823461,3.49886615079621,0.000342313718009857,0.0111878352296415,0.320052657254827,1.09027879026784e-07,4.53806423032872e-08,1.39455252918288e-08,0.0859058747089787,1.49416342412452e-09,1.71088409588112,80.9539419255465,8.17558861764732,0.84804838775667,4,112.278422360437,0.093979243857003,-10.3221880347568,-6.23688046214759,-6.78409294129107,-0.830077575515818,-0.615698359910396,-0.65330756924217,0,-10.8785465771078,0.0859058747089784,0.19401368905742,0.108107814348442,0.665444373954232,10.7700768810897,44.6863136136767,-7.4172200479883e-10,0.188203156110692,0,,23,0,2,1,0,1,2.71685983936975,dielectric,0.00191049209916645,0.000717331019414418,0.375469241525464,0,A,2,41.0141465464405,41.0141465464405,glass,1.04804152088604
30,B,2.5,2,2.7,0.387481279063592,3.55018665441232,0.65,2,3.32690757458407,51.9617181830281,51.9617181830281,13.7264928655835,24.6731114401017,0.847474879988665,glass,patch_ffd,glass,18,8.46692607003891e-09,3.21275001045188,leading_edge,1,1,R,1,1,2,2.34422916669488,5.15365100442068,1.9065217811039,0.0246277759577793,0.0117044543060123,0.323618082355714,7.96088371941054e-08,2.38796491081869e-08,6.9727626459144e-09,0.0963213674499965,8.46692607003895e-09,1.68434541912248,79.5635406198784,8.43021988201161,0.924197826231429,3,114.889072922024,0.106588076757106,-6.00099959060461,-5.73979079059399,-5.7570813616909,-0.598553839290591,-0.578907421707529,-0.580229412765131,4.98054474708173e-10,-9.70198325777334,0.0963213674499954,0.196370891551263,0.100049524101268,0.709485120591575,3.98198811134641,35.0944663661662,1.70136698401504e-10,0.215453545652591,0,,17,0,2,1,0,1,3.32690757458407,dielectric,0.00156016935886999,0.000530769050005438,0.34019963729442,0,B,2,51.9617181830281,51.9617181830281,glass,0.847474879988665
31,A,2.5,2,2.7,3.61111111111111,0.928571428571429,0.2,1,2.93811624768457,31.6919067778889,31.6919067778889,19.4389357249078,33.3612327793584,0.900553418508881,glass,patch_ffd,glass,17,7.96887159533074e-09,2.1501670929059,leading_edge,1,1,R,1,1,2,7.28765067449499,13.5441612651165,10.781425604988,0.00244121609185999,0.0113211374072338,0.420341794045356,1.0622759437815e-07,4.40122127402269e-08,1.64357976653696e-08,0.0685165501537161,1.99221789883269e-09,1.6214771948193,43.5813712265242,6.12308908242505,0.8588883719597,8,65.8685387824594,0.0735563795202404,-20.4512285396837,-12.4624183120358,-13.8110613250285,-0.982134700116844,-0.8926438176657,-0.920158101263052,-4.98054474708173e-10,-17.3233008806775,0.0685165501537151,0.18459005450346,0.116073504349745,0.65446783718995,110.948862492111,239.272044229884,-9.90877484092742e-10,0.628298338220117,0,,22,0,2,1,0,1,2.93811624768457,dielectric,0.00176662147447332,0.000603795521798589,0.341779792968155,0,A,1,31.6919067778889,31.6919067778889,glass,0.900553418508881
32,B,2.5,2,2.7,4.53525546879928,0.550797741125217,0.2,2,3.53446629781713,44.9826908290884,44.9826908290884,17.1322162703755,38.9989186810431,0.880995339157947,drywall,patch_ffd,drywall,22,1.04591439688716e-08,1.65697975083527,leading_edge,1,1,R,1,1,2,6.58234583422097,13.7661508380879,11.8715535931896,0.093446042699644,0.0119360092460688,0.340828013752577,1.3799283628739e-07,7.42796038281147e-08,5.47859922178988e-09,0.083662658741425,1.04591439688716e-08,1.82479900784665,86.5649730710721,8.43610357012996,0.752615710788657,7,105.628641411534,0.0913011562166785,-19.9903317741428,-10.2990137456235,-12.6252521332474,-0.980154325617097,-0.829246052707075,-0.896389825926895,-9.96108949416347e-10,-15.9673456721618,0.0836626587414219,0.183316431326372,0.0996537725849505,0.504631249496109,99.7776284852553,116.431387022041,-1.61117695332753e-09,0.188436127380562,0,,18,0,2,1,0,1,3.53446629781713,dielectric,0.00146854965369572,0.000521342314155055,0.355004894007538,0,B,2,44.9826908290884,44.9826908290884,drywall,0.880995339157947
33,B,2.5,2,2.7,4.29170127034329,0.485341768326387,1.2,2,2.78466928035025,57.4072889271238,57.4072889271238,30.1934477465634,27.3543641536591,0.938073522687739,brick,patch_ffd,brick,17,7.96887159533074e-09,2.11090202621159,leading_edge,1,1,R,1,1,2,7.14059047443468,11.7516389453841,5.92605686964408,0.00272935686118636,0.0176553019087085,0.400582750751464,1.94268973538367e-08,5.16221562775018e-09,6.9727626459144e-09,0.109793360749393,1.99221789883269e-09,1.68334863658715,72.2506115945434,7.95593884417116,0.995842686802894,2,113.105513084381,0.123334690967728,-14.4278628850175,-5.63410355611514,-8.04402685777877,-0.930361043317785,-0.570760549998659,-0.728771723296552,-9.96108949416347e-10,-9.99095136686747,0.10979336074939,0.194885117175391,0.0850917564260006,0.440909825974697,27.7195572031101,29.6120674267847,-2.95353783061157e-09,0.333378174000647,0,,20,0,2,1,0,1,2.78466928035025,dielectric,0.0018639697339591,0.000508536032634037,0.272824189883115,0,B,2,57.4072889271238,57.4072889271238,brick,0.938073522687739
34,B,2.5,2,2.7,4.62159291145925,3.60365577140122,1.2,2,3.05333724228139,60.5761905745552,60.5761905745552,24.922521847489,20.24340919492,0.860838960970667,wood,patch_ffd,wood,16,7.47081712062257e-09,2.4309734254708,leading_edge,1,1,R,1,1,2,3.13395568418925,7.23377760513236,2.04163760761299,0.0187021676001404,0.0169522028111242,0.345071342362009,2.39827683820521e-08,4.53277781826212e-09,5.47859922178988e-09,0.131349168505695,9.96108949416347e-10,1.67323606417469,101.496464029761,9.67624881495098,0.993980274049747,1,146.352945525831,0.151210548293312,-6.94617187722917,-7.77982282786865,-7.6787014825596,-0.663873265703048,-0.714190420489963,-0.708439058772246,4.98054474708173e-10,-10.4072446783487,0.131349168505692,0.214252312481447,0.0829031439757546,0.759242208566639,4.95013664766389,39.6509564815604,2.71667313162929e-10,0.056642672528108,0,,16,0,2,1,0,1,3.05333724228139,dielectric,0.00169995609583574,0.000363763450959667,0.21398402691149,0,B,2,60.5761905745552,60.5761905745552,wood,0.860838960970667
35,B,2.5,2,2.7,4.05555555555556,2.64285714285714,0.2,1,3.01380463742131,33.9509201057552,33.9509201057552,16.5779433010049,36.4934194027095,1.15912587611391,drywall,patch_ffd,drywall,22,1.04591439688716e-08,1.16010263551699,leading_edge,1,1,R,1,1,2,0.929896791577566,-5.28415180411965,0.87208296357512,0.0250635681391056,0.0148305796286379,0.340732841040789,3.49077069195732e-08,8.37826648393414e-09,9.46303501945525e-09,0.0734740455805616,1.99221789883269e-09,1.7114365331395,75.6223130768366,8.09279262628318,0.985891276203628,3,131.317694946736,0.0793005800108433,1.14500017307533,3.57014430221768,3.32660584378434,0.131064710617759,0.389345239484932,0.365300990142939,-4.98054474708173e-10,3.3978381838925,0.0734740455805546,0.0826483290051077,0.00917428342455308,0.277388348873423,0.768245425063098,5.53039119726475,-6.15282483841486e-10,0.504532211578537,0,,17,1,2,0,0,1,3.01380463742131,dielectric,0,0.000386671679817653,386671679.817653,1,B,1,33.9509201057552,33.9509201057552,drywall,1.15912587611391
