EL_db,L_m,P_lin,case_id,incidence_deg,link_id,los_flag_ray,material_class,n_bounce,parity,ray_index,run_id,scenario_id,surface_seq,tau_s
2.734912001563117,13.674794331177342,2.5334299307388594e-08,27,47.7008666855595,B1_27,0.0,105|102,2.0,even,18.0,step1_B1,B1,105|102,4.5614203980999886e-08
2.734912001563117,13.674794331177342,2.5334299307388594e-08,27,47.7008666855595,B1_27,0.0,106|102,2.0,even,19.0,step1_B1,B1,106|102,4.5614203980999886e-08
2.7239601688117006,13.92838827718412,2.4481834459823608e-08,27,44.999999999999986,B1_27,0.0,102|104,2.0,even,20.0,step1_B1,B1,102|104,4.6460102332474686e-08
2.7239601688116863,17.0293863659264,1.6377503052433715e-08,27,45.0,B1_27,0.0,103|102,2.0,even,21.0,step1_B1,B1,103|102,5.680391854929986e-08
2.7239601688117006,17.26267650163207,1.5937838540958986e-08,27,10.007979801441312,B1_27,0.0,101|102,2.0,even,22.0,step1_B1,B1,101|102,5.758209067965302e-08
2.7239601688117006,19.235384061671347,1.2836421311366954e-08,27,8.972626614896399,B1_27,0.0,104|103,2.0,even,23.0,step1_B1,B1,104|103,6.416233480320358e-08
2.7239601688117006,23.194827009486406,8.82802209146054e-09,27,7.431407971172489,B1_27,0.0,102|101,2.0,even,24.0,step1_B1,B1,102|101,7.736961484696992e-08
2.7239601688117006,5.0,1.8997903540823087e-07,28,nan,B1_28,1.0,NA,0.0,even,0.0,step1_B1,B1,,1.6678204759907603e-08
2.7289110489892607,5.830951894845301,1.395313132868783e-07,28,59.03624346792648,B1_28,0.0,105,1.0,odd,1.0,step1_B1,B1,105,1.944996192948023e-08
2.7289110489892607,5.830951894845301,1.395313132868783e-07,28,59.03624346792648,B1_28,0.0,106,1.0,odd,2.0,step1_B1,B1,106,1.944996192948023e-08
2.7239601688116863,6.4031242374328485,1.1584087524892137e-07,28,38.65980825409008,B1_28,0.0,103,1.0,odd,3.0,step1_B1,B1,103,2.1358523427006454e-08
2.7314817961540854,7.0710678118654755,9.482514596249315e-08,28,54.94795487488931,B1_28,0.0,105|103,2.0,even,4.0,step1_B1,B1,105|103,2.3586543367496843e-08
2.7314817961540854,7.0710678118654755,9.482514596249315e-08,28,54.94795487488931,B1_28,0.0,106|103,2.0,even,5.0,step1_B1,B1,106|103,2.3586543367496843e-08
2.7239601688117148,7.810249675906654,7.786026041320935e-08,28,39.80557109226519,B1_28,0.0,105|106,2.0,even,6.0,step1_B1,B1,105|106,2.6052188664154634e-08
2.7239601688117148,7.810249675906654,7.786026041320935e-08,28,39.80557109226519,B1_28,0.0,106|105,2.0,even,7.0,step1_B1,B1,106|105,2.6052188664154634e-08
2.7239601688117006,8.54400374531753,6.506131349596955e-08,28,20.55604521958346,B1_28,0.0,101,1.0,odd,8.0,step1_B1,B1,101,2.8499728786764644e-08
2.7347730057982034,9.055385138137417,5.777640971758465e-08,28,49.2954913843334,B1_28,0.0,101|105,2.0,even,9.0,step1_B1,B1,101|105,3.0205513502736004e-08
2.7347730057982034,9.055385138137417,5.777640971758465e-08,28,49.2954913843334,B1_28,0.0,101|106,2.0,even,10.0,step1_B1,B1,101|106,3.0205513502736004e-08
2.7239601688117006,9.433981132056603,5.3364897586581736e-08,28,45.0,B1_28,0.0,101|103,2.0,even,11.0,step1_B1,B1,101|103,3.146837380430899e-08
2.7239601688117006,11.704699910719626,3.4667707191283e-08,28,19.983106521899973,B1_28,0.0,104,1.0,odd,12.0,step1_B1,B1,104,3.904267635285083e-08
2.7334830119991835,12.083045973594572,3.245940441356582e-08,28,50.03404776468794,B1_28,0.0,104|105,2.0,even,13.0,step1_B1,B1,104|105,4.0304702974197474e-08
2.7334830119991835,12.083045973594572,3.245940441356582e-08,28,50.03404776468794,B1_28,0.0,104|106,2.0,even,14.0,step1_B1,B1,104|106,4.0304702974197474e-08
2.7239601688117006,12.36931687685298,3.1042326047096566e-08,28,14.036243467926484,B1_28,0.0,102,1.0,odd,15.0,step1_B1,B1,102,4.1259599922466963e-08
2.7349020663803287,12.727922061357855,2.9243980298253437e-08,28,47.91909920456213,B1_28,0.0,105|102,2.0,even,16.0,step1_B1,B1,105|102,4.2455778061494316e-08
2.7349020663803287,12.727922061357855,2.9243980298253437e-08,28,47.91909920456213,B1_28,0.0,106|102,2.0,even,17.0,step1_B1,B1,106|102,4.2455778061494316e-08
2.7239601688117006,13.0,2.810340760476789e-08,28,45.0,B1_28,0.0,102|103,2.0,even,18.0,step1_B1,B1,102|103,4.3363332375759766e-08
2.7239601688117006,13.601470508735442,2.567284262273391e-08,28,45.0,B1_28,0.0,101|104,2.0,even,19.0,step1_B1,B1,101|104,4.5369622036106864e-08
2.7239601688117006,13.601470508735444,2.567284262273391e-08,28,17.102728969052368,B1_28,0.0,104|103,2.0,even,20.0,step1_B1,B1,104|103,4.536962203610687e-08
2.7239601688117006,16.278820596099706,1.7922550510210468e-08,28,10.61965527615514,B1_28,0.0,101|102,2.0,even,21.0,step1_B1,B1,101|102,5.430030063031041e-08
2.7239601688117006,16.278820596099706,1.7922550510210484e-08,28,45.0,B1_28,0.0,104|102,2.0,even,22.0,step1_B1,B1,104|102,5.430030063031041e-08
