case_id,anchor_height,tag_height,tag_x,tag_y,eps_r,tan_delta,xpol_coupling_db,ar_edge_db,snr_db,slab_size_m,material_name,antenna_type,slab_placement_cases,los_distance_m,los_angle_from_anchor_bore_deg_cases,los_angle_from_tag_bore_deg_cases,tx_height,rx_height,incidence_deg,los_blockage,num_slabs,slab_tilt_deg,idx_fp,t_fp_s,fp_peak_val,fp_method,primary_tx_port,primary_rx_port,tx_handedness,gamma_cp_same_tx_port,gamma_cp_same_rx_port,gamma_cp_reversed_rx_port,gamma_cp_1_freq_avg,gamma_cp_2_freq_db,gamma_cp_3_fp_only,gamma_cp_6_phase_circvar,a_fp_2_peak_to_total,a_fp_6_fp_to_2nd_peak,rms_delay_spread,mean_excess_delay,max_excess_delay,fp_to_total_ratio,rise_time_fp,fp_kurtosis,kurtosis_total,skewness_total,energy_concentration_50ns,num_significant_peaks,peak_to_avg_ratio,k_factor_estimate,xpr_fp_db,xpr_late_db,xpr_all_db,s3_fp,s3_late,s3_all,delta_tau_l_given_r_s,delta_p_l_given_r_db,f_r_fp,f_l_fp,delta_f_l_minus_r_fp,lambda_l_late_fraction,gamma_anchor_linear,gamma_delay_linear,cp_phase_slope_delay_s,cp_phase_residual_circvar,failed,error_msg,num_paths,bounce_count_min,bounce_count_max,has_los_path,is_los,is_nlos,tx_rx_dist_m,material_kind,los_strength_mid,max_bounce_strength_mid,bounce_to_los_ratio_mid,dominant_bounce_count,los_angle_from_anchor_bore_deg_results,los_angle_from_tag_bore_deg_results,slab_placement_results
309,2.547274869528,0.606654561899999,0.949174697781588,-0.97994294931084,2.13439330977882,0.0191024892154846,30.4882547570169,14.3891233429326,15.5849009181084,2.65240579949284,wood,patch_ffd,floor,2.37217789577236,35.1074076786267,35.1074076786267,2.547274869528,0.606654561899999,35.1074076786267,0,1,0,12,5.47859922178988e-09,1.85441738386427,leading_edge,1,1,R,1,1,2,12.3699984892982,16.8103845511034,8.62987743356236,0.0292156984558418,0.00999916190000724,0.429979766946765,1.55762477308274e-07,1.52196843041386e-07,4.48249027237354e-09,0.0681569435068666,5.47859922178991e-09,1.65961320357073,53.9800749107539,5.66771429651338,0.408050059005168,56,55.5981927672998,0.0731420844228492,-19.2088290361547,-15.0409790611644,-15.4912127275746,-0.976288046198382,-0.939251408977797,-0.945069463226358,0,-18.7200925532186,0.0681569435068655,0.160424885187772,0.0922679416809064,0.816029757971746,83.3456434139688,435.925267603809,-5.07155916129323e-09,0.922898556160026,0,,2,0,1,1,1,0,2.37217789577236,dielectric,0.00218809022160985,0.000285155511336788,0.130321642371305,0,35.1074076786267,35.1074076786267,floor
310,2.72149998116303,0.348018836157356,-0.0773791365698961,-0.569212654506402,8.27471261558603,0.0042452980593485,26.2596121517184,13.0768972685438,37.8797480143806,1.05781830205922,metal_pec,patch_ffd,wall_x,2.44200805128156,13.6055311133724,13.6055311133724,2.72149998116303,0.348018836157356,13.6055311133724,0,1,0,13,5.97665369649805e-09,1.51753166919879,leading_edge,1,1,R,1,1,2,23.5366922702686,25.2628734111046,20.2197928037329,0.00674874263295899,0.0234925040558777,0.448046915580796,4.87650065260894e-08,1.17882585305732e-08,1.39455252918288e-08,0.157764293936399,1.49416342412452e-09,1.64018416800298,72.9795904254764,8.04939654877246,0.976327895134827,2,120.302718511917,0.187316083610074,-26.1484808056279,-24.499994742458,-24.8046206355642,-0.995156838397036,-0.99292881317264,-0.993406230705096,0,-26.1155340194953,0.157764293936391,0.214978354885102,0.057214060948711,0.781946570193002,411.953389532933,1503.36560093892,3.76184226099941e-12,0.114034628306854,0,,2,0,1,1,0,1,2.44200805128156,PEC,0.00212552094368999,0.000945794766606332,0.444970805587261,0,13.6055311133723,13.6055311133723,wall_x
311,2.63305200785233,1.14564971340578,-0.566092909794482,-1.25253927298427,4.38213496410275,0.0154422552311622,28.4009086203943,10.3977402714483,11.673455119873,2.68577717562696,concrete,patch_ffd,floor,2.02526082231707,42.7413435409351,42.7413435409351,2.63305200785233,1.14564971340578,42.7413435409351,0,1,0,10,4.48249027237354e-09,3.57804064192369,leading_edge,1,1,R,1,1,2,5.23829596498774,12.0011313005733,4.25915166590101,0.00767708521997901,0.0179189696201531,0.438683706920931,1.5150108337737e-07,9.91859481409526e-08,4.48249027237354e-09,0.118575961228736,4.48249027237356e-09,1.65375531084073,87.8654662563352,8.37928405898366,0.649068704710241,24,95.7200988712606,0.134527714258889,-13.0301437783489,-10.9744776507449,-11.2677889954115,-0.905175489860412,-0.852021614136263,-0.861014093939063,0,-12.5864621064328,0.118575961228735,0.17792301618744,0.0593470549587042,0.764569556896566,20.0915932711469,92.7853864049072,3.94936045736185e-09,0.943637979160925,0,,2,0,1,1,1,0,2.02526082231707,dielectric,0.00256289915869706,0.000457242904829219,0.178408464990747,0,42.7413435409351,42.7413435409351,floor
312,2.44563399004416,0.346560821821026,0.386681597301574,1.37324112906709,8.15445563763815,0.00529767181927363,34.370638100713,12.9195455133259,11.2542266275634,3.58614392696639,concrete,ideal,floor,2.53799567017114,34.2021586520475,34.2021586520475,2.44563399004416,0.346560821821026,34.2021586520475,0,1,0,14,6.47470817120623e-09,0.05589188886652,leading_edge,1,1,R,1,1,2,0.209807235107682,-14.3544820245206,0.0445951142452775,0.00268728302466958,0.0246506591692523,0.409638540196394,4.52538064964937e-08,8.71948993206588e-09,4.98054474708171e-09,0.168401751181815,1.49416342412452e-09,1.6564918322575,109.242312686878,10.0889716507431,0.977225346693892,1,151.014980895765,0.202503734731449,29.6231113904888,14.1644414567035,14.9109513012318,0.997821059394564,0.926167118387989,0.937462826546947,-5.47859922178991e-09,30.1076618172024,0.168401751173896,0.00370120654777025,-0.164700544626126,0.0308596342033738,0.00109065868228034,0.189165001450818,1.76012641173513e-09,0.849182405456617,0,,2,0,1,1,0,1,2.53799567017114,dielectric,0.0020451332201479,0.000797918088990441,0.390154578259081,0,34.2021586520475,34.2021586520475,floor
313,2.89094718790836,1.47022009455276,-0.0185898424354991,0.528377097911279,4.19886762744671,0.00330697470591511,29.8356675634393,14.5492443095754,11.0865619017342,4.47341914152888,brick,patch_ffd,floor,1.51591339252398,20.4120571148024,20.4120571148024,2.89094718790836,1.47022009455276,20.4120571148024,0,1,0,7,2.98832684824903e-09,4.57997303725161,leading_edge,1,1,R,1,1,2,7.21582504977279,14.3343877731487,11.0449324614815,0.018510108090801,0.00684223577954778,0.413241331259986,1.7306759962453e-07,2.16603761333012e-07,3.51626459143969e-07,0.049321271711992,2.98832684824904e-09,1.63579026722687,36.0341119474785,4.24034049092678,0.278949996462269,70,41.1892274534236,0.0518800623642965,-20.4113013805839,-12.725590172195,-13.6596748386558,-0.98197118434925,-0.898636231803085,-0.917442803957857,0,-20.863261291073,0.0493212717119919,0.233451635171733,0.184130363459741,0.734150365859143,109.933521022314,360.600076864945,7.77969477664323e-09,0.974531814466852,0,,2,0,1,1,1,0,1.51591339252398,dielectric,0.00342403417191026,0.00040674929905531,0.118792418134188,0,20.4120571148024,20.4120571148024,floor
314,2.02851114164596,1.14600881467072,-1.78081374247179,0.842205630999747,7.15836199728536,0.0115365898839811,37.5921288797948,8.44709088628144,30.2096182955395,1.65636057024019,wood,patch_ffd,floor,2.15856856907089,65.8682129188548,65.8682129188548,2.02851114164596,1.14600881467072,65.8682129188548,0,1,0,11,4.98054474708171e-09,3.13170237450276,leading_edge,1,1,R,1,1,2,2.00825542498812,4.20853411193474,1.4915620299546,0.0161207161835416,0.026841840318005,0.424593293501227,1.1963132092885e-08,3.14763778349378e-09,7.96887159533074e-09,0.182138459737713,1.49416342412452e-09,1.65409073088941,102.472253389902,9.61518392154447,0.998358565488637,2,153.059095578769,0.222700849436326,-3.7351303050612,-3.58748302838765,-3.61236244476139,-0.405340336099167,-0.391037514032224,-0.393461152906928,0,-3.47282638368638,0.18213845973771,0.187360676423738,0.00522221668602801,0.565954842086193,2.36326830523601,10.2459325970811,-2.93409867385907e-12,0.022026578349445,0,,2,0,1,1,0,1,2.15856856907089,dielectric,0.00240462097522929,0.000635737158706878,0.264381441090215,0,65.8682129188548,65.8682129188548,floor
315,2.44413697031798,0.695512847639287,-0.75302411993344,-1.84138945295371,8.16457112461705,0.0012112133201637,33.5074292209571,5.29825365555237,10.119160926969,3.20559650508592,drywall,patch_ffd,wall_x,2.64866886663179,48.6856517194183,48.6856517194183,2.44413697031798,0.695512847639287,48.6856517194183,0,1,0,14,6.47470817120623e-09,2.7230019505855,leading_edge,1,1,R,1,1,2,4.48833442382276,9.91806268504599,3.79369968196633,0.0499717402706434,0.0111647092602726,0.358068380699859,1.43557996743895e-07,8.80719521968798e-08,1.14552529182879e-08,0.085184903086316,6.47470817120625e-09,1.67408397487161,73.652375191639,7.56705082339967,0.674928724535128,21,89.517632608781,0.0931170718254484,-11.606309880906,-8.56697711377318,-8.91505117926442,-0.870762745133937,-0.755784364304485,-0.772453698440313,0,-11.5812589631671,0.085184903086315,0.158302766190693,0.0731178631043779,0.745190647340641,14.4754138198974,76.889135244285,-1.71801159341518e-09,0.827990435412379,0,,2,0,1,1,0,1,2.64866886663179,dielectric,0.0019596784343447,0.000490585284024936,0.250339686056189,0,48.6856517194183,48.6856517194183,wall_x
316,2.40656616857008,0.273801494815729,1.6187400249238,-0.167854952439647,9.64232179104282,0.0130284803851743,24.4272849383958,5.68562659649022,29.9234769336113,4.9435525673261,glass,ideal,wall_y,2.68275599094724,37.3456716700753,37.3456716700753,2.40656616857008,0.273801494815729,37.3456716700753,0,1,0,14,6.47470817120623e-09,0.0437419734214989,leading_edge,1,1,R,1,1,2,0.249170207565178,-12.0741724351429,0.00865802247680672,0.00425401382242796,0.0179106554144387,0.328701600843032,6.30682826440289e-09,2.60381666359594e-09,4.98054474708171e-09,0.146471152405616,9.96108949416347e-10,1.67808789284259,121.341824753947,10.673542143726,0.999557938637068,1,170.412306583398,0.171606563525575,43.4320117506331,11.358731333916,12.0466612424674,0.999909258430825,0.863697948214363,0.882492106926531,9.46303501945529e-09,12.2759424896857,0.146471152392926,0.141524491409104,-0.00494666098382193,0.0587389848317236,4.53731389282854e-05,0.426060399305236,9.47720585490718e-09,0.00244257873688725,0,,2,0,1,1,0,1,2.68275599094724,dielectric,0.00193477874065834,0.000483234227938634,0.249762010396188,0,37.3456716700753,37.3456716700753,wall_y
317,2.24668027233485,0.894485597776132,-1.12024336474231,-1.32074532807438,4.27413091301562,0.00186360948820058,35.6410534373528,10.9498558133194,28.6968105080296,4.16248970155508,metal_pec,patch_ffd,floor,2.19721274704669,52.0180184019272,52.0180184019272,2.24668027233485,0.894485597776132,52.0180184019272,0,1,0,11,4.98054474708171e-09,2.0791368249084,leading_edge,1,1,R,1,1,2,5.92384972598999,13.6130285891954,5.17568002675958,0.0071310919406099,0.0142390233841911,0.373874422619513,3.69411137960468e-08,7.95933167558212e-09,8.96498054474708e-09,0.105061647799813,1.49416342412452e-09,1.66577973279464,64.1737745706427,7.69681044470721,0.986052731625683,2,104.718112877502,0.117395402198957,-14.4746325571285,-12.6553452843146,-12.8866958890983,-0.931081265411451,-0.897068458930104,-0.902146926532082,0,-14.2793483867914,0.10506164779981,0.151439049401001,0.046377401601191,0.806757958071491,28.0196854591131,156.947562331397,-7.89082447240514e-11,0.101539967230058,0,,2,0,1,1,0,1,2.19721274704669,PEC,0.00236232893907758,0.00144725797896928,0.612640329222906,0,52.0180184019272,52.0180184019272,floor
318,2.57982482623213,1.47337057024449,1.68134379869615,0.742638365258613,8.7920313731791,0.00851172072710722,20.3476769161134,14.93726325137,18.0304073676213,2.44944157483893,concrete,patch_ffd,ceiling,2.14538335305398,58.9532489282726,58.9532489282726,2.57982482623213,1.47337057024449,58.9532489282726,0,1,0,11,4.98054474708171e-09,4.63181717868892,leading_edge,1,1,R,1,1,2,3.34994432221953,7.30729700214164,2.24973751413387,0.0111243082768069,0.0227901576646932,0.4099083529905,4.27698806311034e-08,8.06157499353407e-09,5.47859922178988e-09,0.151830199328287,1.49416342412452e-09,1.65961936196931,100.629898222542,9.6837104906895,0.981680739683715,1,139.433428951487,0.179009202176315,-7.06532603521695,-5.2874093104117,-5.60831410587511,-0.671475722091303,-0.543236367437454,-0.568755280636773,0,-7.04263700388698,0.151830199328286,0.212353466611106,0.06052326728282,0.617321068392816,5.08783013764301,18.8564156396018,3.7639126194337e-11,0.10318139727138,0,,2,0,1,1,0,1,2.14538335305398,dielectric,0.00241939942820463,0.000930388361910305,0.384553435478291,0,58.9532489282726,58.9532489282726,ceiling
319,2.61833220066799,1.2053560970751,1.25260125055611,1.00080281755233,5.93304920132382,0.0198121590848346,35.7324807598484,12.311385871675,23.7815412579095,3.24078283646913,brick,ideal,floor,2.13708157117129,48.6107679789105,48.6107679789105,2.61833220066799,1.2053560970751,48.6107679789105,0,1,0,11,4.98054474708171e-09,0.0547630432334959,leading_edge,1,1,R,1,1,2,0.0427494642894076,-27.6090544553177,0.00987589388582354,0.00331883470570382,0.0307745965150866,0.443543987288115,1.36424296855215e-08,3.01973474800606e-09,4.48249027237354e-09,0.208649475897807,9.96108949416347e-10,1.63844878168416,111.310959201804,10.0752698949832,0.997992965339619,2,160.809643698656,0.263662523171417,41.6556073179453,25.2729566477011,26.2648098914476,0.999863403740599,0.994078298149876,0.995284542400289,0,40.108396238683,0.208649475886924,0.00603025900737335,-0.202619216879551,0.00234294942392674,6.83029196412529e-05,0.0112556552550938,-3.21945692353498e-09,0.956853308050829,0,,2,0,1,1,0,1,2.13708157117129,dielectric,0.00242879791191765,0.000523985698252486,0.21573869760073,0,48.6107679789105,48.6107679789105,floor
320,2.11100577130532,1.09861816637257,0.459192620483263,1.16956281232298,3.08176850814658,0.00734423276416985,33.7419028715732,12.2162244436237,20.7583410117501,4.7221660088248,ceramic_tile,ideal,ceiling,1.6135872140348,51.1403931135629,51.1403931135629,2.11100577130532,1.09861816637257,51.1403931135629,0,1,0,7,2.98832684824903e-09,0.0682861307499341,leading_edge,1,1,R,1,1,2,0.0675860265527208,-23.5540723129282,0.0160323905581193,0.00724721444579168,0.0254880358614565,0.385350512036837,2.26695195306878e-08,3.66515781750998e-09,4.48249027237354e-09,0.19330204952218,9.96108949416347e-10,1.65461702251623,128.498100994993,10.9538126207337,0.995268330454539,2,176.448350742699,0.239621347008114,38.4801401539836,20.6218280503155,21.532042169141,0.999716238111094,0.982816967149395,0.986043244110274,2.98832684824904e-09,26.7442133860308,0.193302049515065,0.0500174142253234,-0.143284635289741,0.00694015609209447,0.000141901172710415,0.0361554754452333,1.12437564215598e-08,0.963202752341504,0,,2,0,1,1,1,0,1.6135872140348,dielectric,0.00321677019532121,0.000609676068235824,0.189530501470885,0,51.1403931135629,51.1403931135629,ceiling
321,2.95903141681858,0.131250596657875,-0.185172072900949,-1.39804758868472,6.07366743475749,0.0467425596972095,39.1305288938611,7.7209288582984,34.2573308741874,4.06863320697479,glass,ideal,wall_x,3.15993198086262,26.5061309934637,26.5061309934637,2.95903141681858,0.131250596657875,26.5061309934637,0,1,0,18,8.46692607003891e-09,0.03713417728203,leading_edge,1,1,R,1,1,2,0.231798441801694,-12.7041143494424,0.000400875433199197,0.269424387738159,0.0371235951483604,0.473730870766895,4.63643394250185e-09,2.15092088608658e-09,4.48249027237354e-09,0.240946454726198,1.49416342412452e-09,1.63366462702302,121.186751674276,10.6638187829994,0.99981301117207,1,170.051226800119,0.317430115736151,59.5698442154559,11.4931040533573,12.694074979545,0.99999779226386,0.86757566504614,0.897935669856341,8.46692607003895e-09,14.1150122385561,0.240946454697294,0.191943428531805,-0.0490030261654898,0.0510290522094341,1.104118224704e-06,0.223174962229521,8.66162631697842e-09,0.00124815485611329,0,,2,0,1,1,0,1,3.15993198086262,dielectric,0.00164261107172364,0.000383915982896501,0.233722997187428,0,26.5061309934637,26.5061309934637,wall_x
322,2.74858394395625,0.374483696305226,-1.29738399324329,-0.124711547387177,5.55300327436342,0.0246976047360091,27.1580748187364,14.0619110650381,36.0614182460035,1.42363723059828,ceramic_tile,patch_ffd,wall_y,2.70834085407879,28.766473575266,28.766473575266,2.74858394395625,0.374483696305226,28.766473575266,0,1,0,14,6.47470817120623e-09,2.80476044280734,leading_edge,1,1,R,1,1,2,8.44373290884823,17.3118635180552,6.07762461959674,0.0109660674492187,0.0187004242110853,0.357090360625892,2.26264780243327e-08,4.72932498593923e-09,4.98054474708171e-09,0.141040252111363,9.96108949416347e-10,1.67164011082514,100.987410449704,9.53255421147076,0.994614877719014,2,150.76076040334,0.164198907408696,-16.3003830687472,-16.843547138606,-16.7700171522183,-0.954193278608484,-0.959469332436277,-0.9587915288862,4.98054474708173e-10,-19.6925849554794,0.141040252111361,0.237908438807145,0.0968681866957843,0.855203555774855,42.6617146838696,294.286212794507,9.98023896088363e-11,0.0357116738937642,0,,2,0,1,1,1,0,2.70834085407879,dielectric,0.00191650148091276,0.00037823217953043,0.197355537314947,0,28.766473575266,28.766473575266,wall_y
323,2.3954580496374,0.746412886656973,-1.52169890287313,-1.48049957320218,6.25776434510887,0.00115659705535565,34.3284687393751,13.9958536668128,26.1086233307856,2.73043494401789,glass,patch_ffd,wall_y,2.6882701662605,52.1626210122835,52.1626210122835,2.3954580496374,0.746412886656973,52.1626210122835,0,1,0,14,6.47470817120623e-09,1.37532082619177,leading_edge,1,1,R,1,1,2,7.74506756391454,14.7808906548619,6.9712398498829,0.0123857040815897,0.00846845761806138,0.305726338939129,4.98883889840184e-08,1.21535177859007e-08,9.46303501945525e-09,0.0717645633380736,9.96108949416347e-10,1.69577885101578,58.9709971066813,7.40024603286526,0.973404478564932,2,93.1390323626562,0.0773128890620139,-16.8430241677866,-13.7991068979447,-14.1050187564157,-0.959464550426439,-0.919946833916403,-0.925187999144645,0,-16.8662005033323,0.0717645633380701,0.134806423830669,0.063041860492599,0.83261289938361,48.3395292525347,310.164303488437,2.63091348813969e-09,0.846500110373348,0,,2,0,1,1,0,1,2.6882701662605,dielectric,0.0019308101257095,0.000536221064558132,0.277718175090413,0,52.1626210122835,52.1626210122835,wall_y
324,2.58235164191167,0.802942721617973,-0.426804232452995,-1.71992147977146,3.24038658016586,0.0104510070069731,25.9698605773619,6.09747551763035,23.1423717877587,1.22384764801853,brick,ideal,wall_y,2.51129206884421,44.8818739930674,44.8818739930674,2.58235164191167,0.802942721617973,44.8818739930674,0,1,0,13,5.97665369649805e-09,0.0465492517430733,leading_edge,1,1,R,1,1,2,0.197966245781187,-14.0856439723091,0.0109347450558529,0.212980308266301,0.0207093480011568,0.352797402854149,1.54197843033763e-08,3.09241705911658e-09,4.48249027237354e-09,0.162043318874271,9.96108949416347e-10,1.66768558819678,122.648398506519,10.7307397056061,0.997536917475373,1,171.044369298362,0.19337911198056,41.5227168025375,13.0652383233389,13.830846986223,0.999859159917666,0.905902755645926,0.920506594293746,3.98443579766539e-09,15.2078754933618,0.162043318861828,0.125760094180618,-0.0362832246812103,0.03971341004711,7.04252374163307e-05,0.255223255479154,4.14803855068192e-09,0.016117369337431,0,,2,0,1,1,1,0,2.51129206884421,dielectric,0.00206687996273067,0.000399348747116278,0.193213323616857,0,44.8818739930674,44.8818739930674,wall_y
325,2.9985266474579,0.803663064035986,1.13028182856708,1.50613524831207,7.82274855325232,0.00933075999931869,21.1131378106685,8.06740661052132,23.0636069671716,1.25659584839535,concrete,ideal,wall_x,2.89195548859741,40.6278556370535,40.6278556370535,2.9985266474579,0.803663064035986,40.6278556370535,0,1,0,16,7.47081712062257e-09,0.0403172020740199,leading_edge,1,1,R,1,1,2,0.298568025486661,-10.5200084529256,0.00332951365516045,0.0607254557104744,0.0317226982728806,0.441126062383014,1.43432972624342e-08,2.83597309389589e-09,4.48249027237354e-09,0.215166257719851,9.96108949416347e-10,1.64137983580026,120.98206931068,10.6515821527804,0.997351879252392,1,167.586025217106,0.274155207821133,48.5240805630945,9.45033443219585,10.5042532195221,0.999971906319852,0.796150656167344,0.836483456469532,5.97665369649808e-09,11.2517447132625,0.215166257698272,0.191104562302398,-0.0240616953958742,0.0817401302063888,1.40472704429365e-05,0.413717731061052,6.03338747002283e-09,0.0098963444763287,0,,2,0,1,1,0,1,2.89195548859741,dielectric,0.00179481989889683,0.000527185490017059,0.293726122794319,0,40.6278556370535,40.6278556370535,wall_x
326,2.80768066355731,0.21964184868015,0.211586321434046,0.771724003943372,5.655644392087,0.0122890183279932,34.815701026132,10.9993004244487,16.1710586792898,3.84155364190524,drywall,ideal,wall_x,2.70892443914391,17.1812565258257,17.1812565258257,2.80768066355731,0.21964184868015,17.1812565258257,0,1,0,15,6.9727626459144e-09,0.0435610156686356,leading_edge,1,1,R,1,1,2,0.216513748789106,-13.3483411234675,0.0218092163087117,0.00309570582691698,0.036748041511603,0.475326926382887,3.48442573779243e-08,5.63091983261859e-09,4.48249027237354e-09,0.237766017920564,1.49416342412452e-09,1.63387675116486,120.920376303307,10.6446247273915,0.987687896194881,1,167.20238924978,0.311933111761718,34.8877112740126,11.5183569184166,12.6749046379733,0.999351189728205,0.868292876234983,0.897507287193715,8.96498054474712e-09,15.5304943393263,0.237766017900184,0.135615752557573,-0.102150265342611,0.0509240752754562,0.0003245105889316,0.225745920531848,9.30857808104108e-09,0.0901491876040225,0,,2,0,1,1,0,1,2.70892443914391,dielectric,0.00191608860795648,0.000386900187401763,0.201921866136658,0,17.1812565258257,17.1812565258257,wall_x
