stage,cv_scheme,feature_set,feature_family,n_features,model,n,n_pos,AUC,PR_AUC,accuracy_at_0p5,balanced_accuracy_at_0p5,f1_at_0p5,features
stage2,leave_one_room_out,CP_low_overlap4_only,cp_only,4,svm_rbf,900,437,0.6714591436804048,0.6588478129714982,0.6388888888888888,0.6357280891212913,0.5859872611464968,delta_tau_l_given_r_s;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s
stage2,leave_one_room_out,CP16_all_only,cp_only,16,svm_rbf,900,437,0.6714047773203315,0.6467203009563248,0.6266666666666667,0.6233992813755678,0.5703324808184144,xpr_fp_db;xpr_late_db;xpr_all_db;s3_fp;s3_late;s3_all;delta_tau_l_given_r_s;delta_p_l_given_r_db;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;lambda_l_late_fraction;gamma_anchor_linear;gamma_delay_linear;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,leave_one_room_out,Joint_CIR12_CP_ratio_fp6,joint,18,logistic_l1,900,437,0.6688050768295515,0.6715546762591258,0.6077777777777778,0.6042697362243057,0.5445161290322581,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;xpr_fp_db;s3_fp;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;gamma_anchor_linear
stage2,leave_one_room_out,CP16_all_only,cp_only,16,logistic_l1,900,437,0.6681180837340793,0.6655514738015464,0.6311111111111111,0.6261769081356787,0.5452054794520548,xpr_fp_db;xpr_late_db;xpr_all_db;s3_fp;s3_late;s3_all;delta_tau_l_given_r_s;delta_p_l_given_r_db;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;lambda_l_late_fraction;gamma_anchor_linear;gamma_delay_linear;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,leave_one_room_out,CP_phase_delay4_only,cp_only,4,hist_gradient_boosting,900,437,0.6661411251859576,0.6532202012365209,0.6133333333333333,0.6115968388432815,0.5807228915662651,delta_tau_l_given_r_s;cp_phase_slope_delay_s;cp_phase_residual_circvar;delta_p_l_given_r_db
stage2,leave_one_room_out,CP_late_energy5_only,cp_only,5,gradient_boosting,900,437,0.6652094834701553,0.6960179407960996,0.6266666666666667,0.6226282675418003,0.5567282321899736,xpr_late_db;s3_late;lambda_l_late_fraction;gamma_delay_linear;xpr_all_db
stage2,leave_one_room_out,CIR12_only,cir_only,12,gradient_boosting,900,437,0.6641987634124281,0.6211975867689032,0.6011111111111112,0.6004245518482092,0.5840092699884125,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate
stage2,leave_one_room_out,CP_ratio_fp6_only,cp_only,6,extra_trees,900,437,0.663447519164142,0.6684877826159499,0.6233333333333333,0.620673549777345,0.5767790262172284,xpr_fp_db;s3_fp;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;gamma_anchor_linear
stage2,leave_one_room_out,CP_greedy_only,cp_only,3,logistic_l1,900,437,0.6536022655944962,0.6768272611532762,0.6388888888888888,0.6345073172178262,0.5649263721552878,lambda_l_late_fraction;gamma_delay_linear;delta_f_l_minus_r_fp
stage2,leave_one_room_out,CP_late_energy5_only,cp_only,5,svm_rbf,900,437,0.6529646964627269,0.6631707242583658,0.6322222222222222,0.6268070636728924,0.5370629370629371,xpr_late_db;s3_late;lambda_l_late_fraction;gamma_delay_linear;xpr_all_db
stage2,leave_one_room_out,CP_greedy_only,cp_only,3,logistic_l2,900,437,0.6526434406986572,0.6748188905004796,0.6355555555555555,0.6313960787027197,0.5649867374005305,lambda_l_late_fraction;gamma_delay_linear;delta_f_l_minus_r_fp
stage2,leave_one_room_out,CIR12_only,cir_only,12,svm_rbf,900,437,0.6516302494427448,0.5937567551644851,0.6177777777777778,0.6181010324666018,0.6152125279642058,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate
stage2,leave_one_room_out,CP_greedy_only,cp_only,3,svm_rbf,900,437,0.6504440743138717,0.6471270506304915,0.6433333333333333,0.6383129624229604,0.5584594222833562,lambda_l_late_fraction;gamma_delay_linear;delta_f_l_minus_r_fp
stage2,leave_one_room_out,CIR12_only,cir_only,12,hist_gradient_boosting,900,437,0.6492850823650355,0.5948362334429036,0.6144444444444445,0.6145400358817976,0.608793686583991,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate
stage2,leave_one_room_out,Joint_CIR12_CP_phase_delay4,joint,16,logistic_l2,900,437,0.6482891894964192,0.6167583126191891,0.6022222222222222,0.5998981866347717,0.5591133004926109,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;cp_phase_slope_delay_s;cp_phase_residual_circvar;delta_p_l_given_r_db
stage2,leave_one_room_out,CP_pruned6_only,cp_only,6,logistic_l1,900,437,0.6482298807399756,0.6447907597833377,0.6155555555555555,0.610222852652337,0.5181058495821727,delta_tau_l_given_r_s;gamma_anchor_linear;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,leave_one_room_out,CP_late_energy5_only,cp_only,5,logistic_l1,900,437,0.6467422194325142,0.6665689798501181,0.6333333333333333,0.6278869772798039,0.5378151260504201,xpr_late_db;s3_late;lambda_l_late_fraction;gamma_delay_linear;xpr_all_db
stage2,leave_one_room_out,Joint_CIR12_CP_phase_delay4,joint,16,logistic_l1,900,437,0.6443945811566196,0.6095090811643308,0.5855555555555556,0.5829284686973326,0.5354919053549191,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;cp_phase_slope_delay_s;cp_phase_residual_circvar;delta_p_l_given_r_db
stage2,leave_one_room_out,CP_pruned6_only,cp_only,6,logistic_l2,900,437,0.6437817240067019,0.6360622442446453,0.6111111111111112,0.6061602028359471,0.5205479452054794,delta_tau_l_given_r_s;gamma_anchor_linear;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,leave_one_room_out,CIR12_only,cir_only,12,random_forest,900,437,0.6436927608720364,0.5832424523753426,0.5933333333333334,0.5934434169751546,0.5878378378378378,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate
stage2,leave_one_room_out,CP_late_energy5_only,cp_only,5,logistic_l2,900,437,0.6407421502389649,0.6582428159617901,0.6333333333333333,0.62782272612699,0.5365168539325843,xpr_late_db;s3_late;lambda_l_late_fraction;gamma_delay_linear;xpr_all_db
stage2,leave_one_room_out,CP_ratio_fp6_only,cp_only,6,random_forest,900,437,0.6395856294883137,0.6083539086866326,0.6122222222222222,0.610645427541998,0.5820359281437125,xpr_fp_db;s3_fp;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;gamma_anchor_linear
stage2,leave_one_room_out,CP_low_overlap4_only,cp_only,4,logistic_l1,900,437,0.6313763091172386,0.6336674325773148,0.6188888888888889,0.613976602695583,0.53077975376197,delta_tau_l_given_r_s;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s
stage2,leave_one_room_out,CIR12_only,cir_only,12,extra_trees,900,437,0.6269726339512978,0.5567606120603116,0.58,0.5807414583034731,0.5837004405286343,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate
stage2,leave_one_room_out,CP_low_overlap4_only,cp_only,4,logistic_l2,900,437,0.6266414933944873,0.625516598958595,0.6155555555555555,0.6108653641804765,0.5311653116531165,delta_tau_l_given_r_s;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s
stage2,leave_one_room_out,CIR12_only,cir_only,12,knn_15_distance,900,437,0.6240319081109668,0.5780810816535841,0.5933333333333334,0.5919013893076197,0.5642857142857143,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate
stage2,leave_one_room_out,CIR12_only,cir_only,12,logistic_l2,900,437,0.617942875782752,0.5966970445059161,0.5833333333333334,0.5825676737623005,0.5644599303135889,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate
stage2,leave_one_room_out,CIR12_only,cir_only,12,logistic_l1,900,437,0.6142805600723568,0.5867536034652845,0.5833333333333334,0.5825676737623005,0.5644599303135889,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate
stage2,leave_one_room_out,CP_ratio_fp6_only,cp_only,6,gradient_boosting,900,437,0.6062120979978353,0.6292461493665935,0.5744444444444444,0.5719365791697762,0.5254027261462205,xpr_fp_db;s3_fp;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;gamma_anchor_linear
stage2,leave_one_room_out,CP_ratio_fp6_only,cp_only,6,svm_rbf,900,437,0.6051544251745902,0.5591283964013327,0.5622222222222222,0.5571019764643085,0.4573002754820937,xpr_fp_db;s3_fp;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;gamma_anchor_linear
stage2,leave_one_room_out,CP_ratio_fp6_only,cp_only,6,logistic_l2,900,437,0.5964632211574104,0.6329082636700023,0.5522222222222222,0.5454552194176869,0.40296296296296297,xpr_fp_db;s3_fp;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;gamma_anchor_linear
stage2,leave_one_room_out,CP_ratio_fp6_only,cp_only,6,logistic_l1,900,437,0.5886542348923298,0.6283335912157081,0.5633333333333334,0.5559330997227315,0.4,xpr_fp_db;s3_fp;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;gamma_anchor_linear
stage2,leave_one_room_out,CP_ratio_fp6_only,cp_only,6,hist_gradient_boosting,900,437,0.5865191196603585,0.5446418958302334,0.5633333333333334,0.5612659454062896,0.5213154689403167,xpr_fp_db;s3_fp;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;gamma_anchor_linear
stage2,leave_one_room_out,CP_phase_delay4_only,cp_only,4,logistic_l2,900,437,0.5325382665038971,0.5352542177086432,0.5277777777777778,0.5227251385106583,0.4170096021947874,delta_tau_l_given_r_s;cp_phase_slope_delay_s;cp_phase_residual_circvar;delta_p_l_given_r_db
stage2,leave_one_room_out,CP_phase_delay4_only,cp_only,4,logistic_l1,900,437,0.5263108470773139,0.5317203265082723,0.5255555555555556,0.5203725578383935,0.4110344827586207,delta_tau_l_given_r_s;cp_phase_slope_delay_s;cp_phase_residual_circvar;delta_p_l_given_r_db
stage2,room_label_stratified5,Joint_CIR12_CP16_all,joint,28,extra_trees,900,437,0.7678507000904459,0.7618696742492547,0.6766666666666666,0.6754649559385364,0.6556213017751479,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;xpr_fp_db;xpr_late_db;xpr_all_db;s3_fp;s3_late;s3_all;delta_tau_l_given_r_s;delta_p_l_given_r_db;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;lambda_l_late_fraction;gamma_anchor_linear;gamma_delay_linear;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,room_label_stratified5,Joint_CIR12_CP16_all,joint,28,gradient_boosting,900,437,0.7599527506907,0.752856237933085,0.6866666666666666,0.6840919088029022,0.6483790523690773,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;xpr_fp_db;xpr_late_db;xpr_all_db;s3_fp;s3_late;s3_all;delta_tau_l_given_r_s;delta_p_l_given_r_db;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;lambda_l_late_fraction;gamma_anchor_linear;gamma_delay_linear;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,room_label_stratified5,Joint_CIR12_CP_pruned6,joint,18,gradient_boosting,900,437,0.7589346170384172,0.7530223914006346,0.6811111111111111,0.6788208430739728,0.6461159062885327,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;gamma_anchor_linear;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,room_label_stratified5,Joint_CIR12_CP_pruned6,joint,18,random_forest,900,437,0.7576298243966569,0.7549267016866841,0.6833333333333333,0.6823941956497027,0.6658851113716295,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;gamma_anchor_linear;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,room_label_stratified5,Joint_CIR12_CP16_all,joint,28,random_forest,900,437,0.7575359188656212,0.754943422932512,0.6877777777777778,0.6865210966189066,0.6666666666666666,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;xpr_fp_db;xpr_late_db;xpr_all_db;s3_fp;s3_late;s3_all;delta_tau_l_given_r_s;delta_p_l_given_r_db;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;lambda_l_late_fraction;gamma_anchor_linear;gamma_delay_linear;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,room_label_stratified5,Joint_CIR12_CP_low_overlap4,joint,16,gradient_boosting,900,437,0.7573481078035497,0.7563940956831496,0.6811111111111111,0.6787565919211589,0.6452410383189122,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s
stage2,room_label_stratified5,Joint_CIR12_CP_pruned6,joint,18,extra_trees,900,437,0.7571108727777751,0.7501087165864507,0.6777777777777778,0.6771231299207734,0.6635730858468677,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;gamma_anchor_linear;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,room_label_stratified5,Joint_CIR12_CP_late_energy5,joint,17,gradient_boosting,900,437,0.7566907690862992,0.7522178412194521,0.6833333333333333,0.6809164191349817,0.6468401486988847,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;xpr_late_db;s3_late;lambda_l_late_fraction;gamma_delay_linear;xpr_all_db
stage2,room_label_stratified5,Joint_CIR12_CP16_all,joint,28,hist_gradient_boosting,900,437,0.7542047437120363,0.7558541509297486,0.68,0.6793472082874102,0.665893271461717,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;xpr_fp_db;xpr_late_db;xpr_all_db;s3_fp;s3_late;s3_all;delta_tau_l_given_r_s;delta_p_l_given_r_db;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;lambda_l_late_fraction;gamma_anchor_linear;gamma_delay_linear;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,room_label_stratified5,Joint_CIR12_CP_greedy,joint,15,gradient_boosting,900,437,0.7504658208579013,0.7472839013892377,0.6766666666666666,0.6743726863406991,0.6411837237977805,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;lambda_l_late_fraction;gamma_delay_linear;delta_f_l_minus_r_fp
stage2,room_label_stratified5,Joint_CIR12_CP_low_overlap4,joint,16,random_forest,900,437,0.7491684418106964,0.7481447374397492,0.6722222222222223,0.6710167992052627,0.650887573964497,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s
stage2,room_label_stratified5,Joint_CIR12_CP_pruned6,joint,18,hist_gradient_boosting,900,437,0.747700550088716,0.7509653803962328,0.6677777777777778,0.666568642471989,0.6461538461538462,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;gamma_anchor_linear;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,room_label_stratified5,Joint_CIR12_CP_phase_delay4,joint,16,gradient_boosting,900,437,0.7475152102248297,0.7487820941756378,0.6611111111111111,0.6592538958439389,0.6303030303030303,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;cp_phase_slope_delay_s;cp_phase_residual_circvar;delta_p_l_given_r_db
stage2,room_label_stratified5,Joint_CIR12_CP_phase_delay4,joint,16,svm_rbf,900,437,0.747327399162758,0.7172075872889552,0.6777777777777778,0.677701390296099,0.6704545454545454,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;cp_phase_slope_delay_s;cp_phase_residual_circvar;delta_p_l_given_r_db
stage2,room_label_stratified5,Joint_CIR12_CP_low_overlap4,joint,16,extra_trees,900,437,0.746074501682886,0.7399935416145599,0.6566666666666666,0.6558980087085025,0.640279394644936,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s
stage2,room_label_stratified5,Joint_CIR12_CP_phase_delay4,joint,16,random_forest,900,437,0.7439888104146176,0.745588410992038,0.6722222222222223,0.6710167992052627,0.650887573964497,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;cp_phase_slope_delay_s;cp_phase_residual_circvar;delta_p_l_given_r_db
stage2,room_label_stratified5,CP16_all_only,cp_only,16,extra_trees,900,437,0.7430942366715926,0.7443762879085963,0.6533333333333333,0.6510519890674192,0.6157635467980296,xpr_fp_db;xpr_late_db;xpr_all_db;s3_fp;s3_late;s3_all;delta_tau_l_given_r_s;delta_p_l_given_r_db;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;lambda_l_late_fraction;gamma_anchor_linear;gamma_delay_linear;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,room_label_stratified5,Joint_CIR12_CP_low_overlap4,joint,16,svm_rbf,900,437,0.7416139889586866,0.7186777723016547,0.66,0.6599730145158181,0.6530612244897959,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s
stage2,room_label_stratified5,CP_pruned6_only,cp_only,6,extra_trees,900,437,0.7402474163622974,0.7484537319743425,0.6811111111111111,0.6779855780873915,0.6343949044585987,delta_tau_l_given_r_s;gamma_anchor_linear;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,room_label_stratified5,Joint_CIR12_CP_pruned6,joint,18,svm_rbf,900,437,0.7402301179750015,0.7131496701249302,0.6644444444444444,0.6645496735547197,0.6591422121896162,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;gamma_anchor_linear;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,room_label_stratified5,Joint_CIR12_CP_greedy,joint,15,random_forest,900,437,0.7397235223470453,0.7353289248562611,0.6644444444444444,0.6635859062625105,0.647196261682243,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;lambda_l_late_fraction;gamma_delay_linear;delta_f_l_minus_r_fp
stage2,room_label_stratified5,Joint_CIR12_CP_low_overlap4,joint,16,hist_gradient_boosting,900,437,0.7384632112726176,0.7434952217254301,0.6688888888888889,0.6677128072317143,0.6477541371158393,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s
stage2,room_label_stratified5,Joint_CIR12_CP16_all,joint,28,svm_rbf,900,437,0.73833965136336,0.7054784230331571,0.6633333333333333,0.6632770064893665,0.656072644721907,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;xpr_fp_db;xpr_late_db;xpr_all_db;s3_fp;s3_late;s3_all;delta_tau_l_given_r_s;delta_p_l_given_r_db;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;lambda_l_late_fraction;gamma_anchor_linear;gamma_delay_linear;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,room_label_stratified5,Joint_CIR12_CP_late_energy5,joint,17,random_forest,900,437,0.7381567826976588,0.7379509647537037,0.6711111111111111,0.6700653879039791,0.6517647058823529,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;xpr_late_db;s3_late;lambda_l_late_fraction;gamma_delay_linear;xpr_all_db
stage2,room_label_stratified5,CP_phase_delay4_only,cp_only,4,extra_trees,900,437,0.737217727387301,0.7556565137660336,0.6711111111111111,0.6692301229173978,0.6407766990291263,delta_tau_l_given_r_s;cp_phase_slope_delay_s;cp_phase_residual_circvar;delta_p_l_given_r_db
stage2,room_label_stratified5,Joint_CIR12_CP_late_energy5,joint,17,hist_gradient_boosting,900,437,0.7369458955869344,0.741030877865553,0.6666666666666666,0.6658742357819613,0.6503496503496503,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;xpr_late_db;s3_late;lambda_l_late_fraction;gamma_delay_linear;xpr_all_db
stage2,room_label_stratified5,Joint_CIR12_CP_phase_delay4,joint,16,extra_trees,900,437,0.7350282457952563,0.7316539836982234,0.6544444444444445,0.6541236884115633,0.6437571592210768,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;cp_phase_slope_delay_s;cp_phase_residual_circvar;delta_p_l_given_r_db
stage2,room_label_stratified5,Joint_CIR12_CP_late_energy5,joint,17,extra_trees,900,437,0.7344153886453385,0.73526185837291,0.6588888888888889,0.6580578359223253,0.6417736289381564,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;xpr_late_db;s3_late;lambda_l_late_fraction;gamma_delay_linear;xpr_all_db
stage2,room_label_stratified5,Joint_CIR12_CP_phase_delay4,joint,16,hist_gradient_boosting,900,437,0.733169904760022,0.7367212054335077,0.6611111111111111,0.6602819142889621,0.6441073512252042,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;cp_phase_slope_delay_s;cp_phase_residual_circvar;delta_p_l_given_r_db
stage2,room_label_stratified5,CP_pruned6_only,cp_only,6,knn_15_distance,900,437,0.7321863678823314,0.7475891310272343,0.6844444444444444,0.6828315977284747,0.6586538461538461,delta_tau_l_given_r_s;gamma_anchor_linear;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,room_label_stratified5,Joint_CIR12_CP_greedy,joint,15,extra_trees,900,437,0.7320924623512957,0.7266152811948535,0.6522222222222223,0.6516426054336706,0.638150289017341,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;lambda_l_late_fraction;gamma_delay_linear;delta_f_l_minus_r_fp
